id,ground_truth,text,round,batch,sent_id,worker_0,worker_1,worker_2,worker_3,worker_4,worker_5,worker_6,worker_7,disagree,agree,neutral,guid,av_rating
stance_climate_1661,neutral,California is about 3 degrees Fahrenheit warmer today than it would be without climate change.,5,5,t33,neutral,agrees,neutral,neutral,neutral,agrees,neutral,agrees,0.0043154952333238,0.2663521111871721,0.7293323935795041,5_5_t33,0.375
stance_climate_1662,agree,"Women are more likely to be harmed in the kinds of natural disasters made more likely by global warming, bear greater responsibility for getting access to water, energy, and other basics of domestic life, and often are shut out of opportunities when resources decline.",3,8,t21,agrees,neutral,neutral,agrees,agrees,agrees,agrees,agrees,0.0027651122580531,0.8954782021590532,0.1017566855828937,3_8_t21,0.75
stance_climate_1663,agree,"The world has little more than a decade to limit catastrophic climate change, which will involve millions of people displaced by sea level rise or subjected to deadly heatwaves, as well as the loss of almost all of the planet’s coral reefs.",1,3,t18,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0006709820952464,0.9987320845773456,0.000596933327408,1_3_t18,1.0
stance_climate_1664,neutral,2017 average global temperatures are just below the record set in 2013.,4,5,t34,neutral,neutral,disagrees,neutral,disagrees,neutral,neutral,neutral,0.1136768538062465,0.0026151272883562,0.8837080189053972,4_5_t34,-0.25
stance_climate_1665,neutral,Total ice accumulation on Antarctica has outweighed losses.,2,9,t0,neutral,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,0.0514971779286033,0.003651654425553,0.9448511676458436,2_9_t0,-0.125
stance_climate_1667,disagree,Global warming does not make more hurricanes.,3,6,t39,disagrees,disagrees,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,0.990641915432082,0.0014956620251073,0.0078624225428105,3_6_t39,-0.875
stance_climate_1668,neutral,The changes in those seas are related to north-south winds that circulate clockwise around a stationary zone of increasingly lower-pressure air.,4,8,t19,neutral,neutral,neutral,neutral,agrees,neutral,neutral,agrees,0.0011435697515862,0.0016304335356382,0.9972259967127756,4_8_t19,0.25
stance_climate_1670,agree,Steadily warming seas pose a similar threat to reefs in other areas.,3,1,t10,agrees,agrees,agrees,neutral,agrees,disagrees,neutral,neutral,0.0078624869657143,0.6889362309252234,0.3032012821090623,3_1_t10,0.375
stance_climate_1671,disagree,A NASA climate scientist is reported as having faked global warming data.,1,3,t20,disagrees,neutral,disagrees,disagrees,neutral,neutral,disagrees,neutral,0.7229034664114771,0.0038576997202705,0.2732388338682524,1_3_t20,-0.5
stance_climate_1672,neutral,The South Pole is gaining more ice than it’s losing.,2,7,t12,neutral,disagrees,neutral,disagrees,neutral,neutral,neutral,neutral,0.1063030232080319,0.0035434930193947,0.8901534837725732,2_7_t12,-0.25
stance_climate_1673,neutral,Some scientists counter that the possibility of global tipping remains highly speculative.,5,6,t20,disagrees,neutral,neutral,agrees,neutral,neutral,disagrees,neutral,0.3221689167655539,0.0050939161761406,0.6727371670583054,5_6_t20,-0.125
stance_climate_1674,neutral,"Half of climate scientists, or fewer, think human-caused global warming is happening.",5,5,t2,neutral,neutral,neutral,neutral,neutral,neutral,disagrees,agrees,0.0562488606676791,0.0045414102544582,0.9392097290778626,5_5_t2,0.0
stance_climate_1675,neutral,"Mr. Trump, who has mocked climate science as a hoax, will begin actively working against global efforts to move away from planet-warming fossil fuels, like coal, oil and natural gas.",5,9,t1,neutral,neutral,neutral,neutral,agrees,neutral,disagrees,agrees,0.0550890599217782,0.2694183298891525,0.6754926101890693,5_9_t1,0.125
stance_climate_1676,agree,The agency is “ 99 % certain ” record-high global temperatures are due to human activity.,2,6,t33,neutral,agrees,agrees,neutral,agrees,neutral,neutral,agrees,0.0049215031377982,0.6432365741068528,0.351841922755349,2_6_t33,0.5
stance_climate_1677,agree,"Severe climate change is coming our way, and only a sharp reduction in carbon emissions can prevent its most destructive effects.",2,0,t31,disagrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0011172435826986,0.9980834548808768,0.0007993015364246,2_0_t31,0.75
stance_climate_1678,neutral,Solar can take on fossil fuels.,1,7,t6,neutral,neutral,neutral,neutral,neutral,neutral,neutral,agrees,0.0016515598158017,0.0210338285486378,0.9773146116355604,1_7_t6,0.125
stance_climate_1679,agree,The melting of ice sheets in Antarctica will cause massive problems for the rest of the world.,2,7,t11,neutral,agrees,neutral,agrees,agrees,agrees,neutral,agrees,0.0026699773871431,0.7478906703170124,0.2494393522958445,2_7_t11,0.625
stance_climate_1680,agree,Climate change could cost the United States 10.5 percent in real income by 2100.,5,6,t37,agrees,neutral,neutral,agrees,neutral,agrees,neutral,agrees,0.0045056106907398,0.658305066836574,0.3371893224726862,5_6_t37,0.5
stance_climate_1682,neutral,"The Organization of the Petroleum Exporting Countries strategy of flooding the market with cheap oil, despite a global oversupply, will pay off next year when demand for its oil will rise.",3,0,t8,neutral,neutral,agrees,neutral,neutral,neutral,neutral,neutral,0.0021886991466883,0.0309698992326862,0.9668414016206254,3_0_t8,0.125
stance_climate_1683,neutral,"This could mean that current I.P.C.C. model predictions for the next century are wrong, and there will be no cooling in the North Atlantic to partially offset the effects of global climate change over North America and Europe.",3,1,t8,neutral,neutral,agrees,neutral,agrees,agrees,agrees,neutral,0.004521091957258,0.3154478544967245,0.6800310535460174,3_1_t8,0.5
stance_climate_1685,agree,"The Obama administration new plan to cut carbon pollution from power plants will not just fight climate change, but will also quickly improve public health, preventing up to 100,000 asthma attacks and 2,100 heart attacks in the first year the rules take effect.",4,3,t10,agrees,neutral,neutral,disagrees,agrees,agrees,agrees,agrees,0.0061202443947092,0.8846799946558707,0.10919976094942,4_3_t10,0.5
stance_climate_1686,agree,"Just telling folks the facts —temperatures are going up, seas are acidifying, and the most likely reason is people burning fossil fuels— doesn’t move the needle on climate opinion.",3,2,t19,agrees,agrees,agrees,agrees,disagrees,agrees,agrees,agrees,0.0210877776067682,0.9775569045287552,0.0013553178644765,3_2_t19,0.75
stance_climate_1687,agree,"Because of a warming climate, we could see more of these wetter atmospheric events that drench the ground, sparking floods and mudslides.",3,4,t37,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0009553571527373,0.997583071528378,0.0014615713188846,3_4_t37,1.0
stance_climate_1688,agree,2018 and the following four years could bring an increase of earthquakes over magnitude 7 globally.,3,2,t12,agrees,agrees,neutral,agrees,agrees,neutral,neutral,neutral,0.0031540882676634,0.6861929819469246,0.310652929785412,3_2_t12,0.5
stance_climate_1689,neutral,"In the end, creating a clean economy will require a blend of policies, not just carbon taxes.",2,9,t39,neutral,neutral,neutral,neutral,agrees,disagrees,neutral,neutral,0.0036407044130793,0.0474207735402989,0.9489385220466215,2_9_t39,0.0
stance_climate_1690,neutral,We now have 380 parts per million of carbon dioxide in the atmosphere.,3,9,t9,neutral,agrees,neutral,neutral,neutral,neutral,agrees,neutral,0.0023077372321476,0.0154033133408361,0.9822889494270164,3_9_t9,0.25
stance_climate_1691,neutral,The White House had received ”a lot of communications” from those critical of any attempt to regulate emissions that are viewed as contributing to global warming.,3,7,t4,neutral,neutral,neutral,neutral,disagrees,neutral,neutral,neutral,0.0082945402216227,0.0020997172441666,0.9896057425342104,3_7_t4,-0.125
stance_climate_1692,agree,"Warmer-than-normal sea surface temperatures are a key player in the development of hurricanes such as Katrina and superstorm Sandy, which hit the U.S. east coast in 2011.",1,0,t0,neutral,neutral,neutral,agrees,agrees,agrees,agrees,agrees,0.0031054501955222,0.7112601909562432,0.2856343588482345,1_0_t0,0.625
stance_climate_1693,disagree,Climate change is a huge confidence trick.,5,7,t45,disagrees,agrees,agrees,agrees,disagrees,disagrees,disagrees,disagrees,0.9965039156631298,0.0027129891973346,0.0007830951395356,5_7_t45,-0.25
stance_climate_1694,neutral,Researchers need to get a better handle on all of the complex factors that drive fire globally because fire has the potential to be a positive feedback.,4,7,t34,neutral,agrees,agrees,disagrees,neutral,neutral,neutral,agrees,0.077286810421558,0.0452265453653846,0.8774866442130572,4_7_t34,0.25
stance_climate_1695,agree,Coal would have to be phased out even before the Paris Agreement to combat climate change.,5,7,t1,agrees,agrees,agrees,disagrees,agrees,agrees,agrees,agrees,0.0011703838416105,0.9979760646260089,0.0008535515323805,5_7_t1,0.75
stance_climate_1696,neutral,People are linking recent weather phenomena with the concept of global warming.,1,7,t28,disagrees,neutral,neutral,agrees,neutral,neutral,neutral,neutral,0.0245972474113429,0.0162136195109707,0.9591891330776864,1_7_t28,0.0
stance_climate_1697,neutral,The world's largest asset manager plans to put climate change and sustainability at the center of its investment approach.,5,4,t26,agrees,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0012763613381568,0.0019401989279493,0.9967834397338938,5_4_t26,0.125
stance_climate_1698,neutral,"Nuclear power would not “ make a big difference in reducing carbon emissions in the next two decades, when the biggest reductions will have the most impact, ” because the industry could not build enough reactors during that time.",2,6,t12,neutral,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,0.0036885690756682,0.000954152286861,0.9953572786374706,2_6_t12,-0.125
stance_climate_1699,neutral,"This market-led, consumer-based approach would lead to carbon reduction.",2,2,t19,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0009117156075509,0.0011258611454845,0.9979624232469644,2_2_t19,0.0
stance_climate_1700,disagree,Climate catastrophism produces a level of obsession with reducing carbon footprints that is otherwise reserved for reducing waistlines.,3,6,t35,disagrees,disagrees,disagrees,disagrees,agrees,disagrees,disagrees,neutral,0.9338178255142752,0.020765986420536,0.0454161880651887,3_6_t35,-0.625
stance_climate_1701,agree,"The immense, still-unfolding tragedy of the Australian fires may yet prove to be the Chernobyl of climate crisis.",5,9,t30,agrees,agrees,agrees,agrees,neutral,agrees,neutral,agrees,0.0024643567312694,0.8706985832350815,0.1268370600336489,5_9_t30,0.75
stance_climate_1702,agree,Global leaders finally address the climate crisis.,3,1,t17,agrees,agrees,agrees,agrees,agrees,agrees,neutral,neutral,0.0031565048639684,0.9160071774343908,0.0808363177016407,3_1_t17,0.75
stance_climate_1703,neutral,There could be as little as 30 years of burning fossil fuels before the threshold is reached.,2,7,t35,neutral,disagrees,neutral,neutral,agrees,agrees,neutral,neutral,0.0176644319643219,0.1889107586381903,0.7934248093974878,2_7_t35,0.125
stance_climate_1704,neutral,Radical environmental groups partnering in this week's `Global Climate Strike' to the tune of nearly $ 25 million.,5,0,t1,neutral,neutral,disagrees,agrees,neutral,disagrees,neutral,neutral,0.1058706181909822,0.0069123332477163,0.8872170485613013,5_0_t1,-0.125
stance_climate_1705,disagree,"The reason why more scientists do n’t advocate putting more carbon dioxide in the atmosphere is because the driving force behind the global warming debate, I hate to say it, isn’t science.",1,8,t8,disagrees,disagrees,disagrees,neutral,disagrees,neutral,disagrees,disagrees,0.9824532890780834,0.0017968681926757,0.0157498427292406,1_8_t8,-0.75
stance_climate_1706,neutral,"According to a NASA study in 2015, the land ice is actually growing in Antarctica.",4,2,t8,neutral,neutral,neutral,neutral,disagrees,neutral,neutral,disagrees,0.1990161472769356,0.0041208709310182,0.7968629817920461,4_2_t8,-0.25
stance_climate_1708,neutral,"Carbon developers want to lock up 10,000 acres of forest land.",1,9,t11,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0008076289945596,0.0010506445995557,0.9981417264058844,1_9_t11,0.0
stance_climate_1709,agree,Global warming is likely to prove dangerous.,1,4,t17,agrees,agrees,agrees,disagrees,agrees,agrees,agrees,agrees,0.0015867571578155,0.9967994943662948,0.0016137484758896,1_4_t17,0.75
stance_climate_1710,neutral,"Gor the first time, carbon dioxide emissions have stabilized, at least temporarily, while global gross domestic product grew robustly.",3,8,t2,disagrees,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0163827601048232,0.0025628508416485,0.9810543890535284,3_8_t2,-0.125
stance_climate_1711,neutral,"For example, media reports of the summary yelled that global warming is going to cause more wars.",3,9,t39,neutral,disagrees,neutral,neutral,agrees,neutral,neutral,neutral,0.004646701837928,0.022337174481136,0.973016123680936,3_9_t39,0.0
stance_climate_1712,agree,Expansion of high carbon projects such as the proposed Keystone XL tar sands pipeline will undermine the good work being done in local communities across the country to fight climate change and reduce our dependence on oil.,2,5,t18,agrees,neutral,agrees,agrees,neutral,neutral,agrees,agrees,0.0024338834357783,0.980332334893202,0.0172337816710196,2_5_t18,0.625
stance_climate_1713,neutral,"Warmer-than-average temperatures are forecast for much of the U.S. this winter, with a wetter-than-normal season from December through February across the northern parts of the country.",5,0,t15,neutral,neutral,neutral,neutral,agrees,neutral,neutral,neutral,0.000921461636744,0.0101467118095692,0.9889318265536868,5_0_t15,0.125
stance_climate_1714,agree,"As global warming is melting the ice cover and exposing the Arctic to oil exploitation and shipping through sea routes such as the Northwest Passage, the risk of oil spills on gravel beaches in high-latitude regions will be increased.",4,9,t3,disagrees,agrees,agrees,neutral,agrees,neutral,agrees,neutral,0.0113026214323988,0.9070073359317572,0.0816900426358439,4_9_t3,0.375
stance_climate_1715,neutral,The world is in the midst of only the third global coral bleaching event ever recorded.,1,1,t2,disagrees,neutral,neutral,neutral,agrees,neutral,neutral,agrees,0.0278317624376946,0.19101319751939,0.7811550400429155,1_1_t2,0.125
stance_climate_1717,neutral,Sanders campaign officials planned to emphasize what Iowans could personally do to help combat climate change.,5,2,t1,agrees,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0008684486273893,0.0041707200317937,0.9949608313408168,5_2_t1,0.125
stance_climate_1718,neutral,More than 10% of the country's ice sheet melted this week.,3,1,t13,neutral,agrees,neutral,neutral,agrees,agrees,agrees,neutral,0.0044637860923298,0.2959273925411088,0.6996088213665613,3_1_t13,0.5
stance_climate_1719,neutral,"To reduce carbon emissions, youâll accomplish a lot more by sorting paper and aluminum cans than by worrying about yogurt containers and half-eaten slices of pizza.",4,3,t14,agrees,neutral,agrees,disagrees,neutral,disagrees,neutral,neutral,0.00792804241539,0.0596429698101236,0.9324289877744864,4_3_t14,0.0
stance_climate_1720,agree,"Basically all of the warming in the last 60 years is attributed to human activities, and carbon dioxide emissions are the top driver.",3,7,t3,neutral,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0005984464743982,0.998614164831336,0.0007873886942656,3_7_t3,0.875
stance_climate_1721,disagree,"There is no evidence I’ve seen from any climate scientist that says hurricanes are going to get weaker, or seas will come down, or air is going to get drier.",3,8,t36,disagrees,agrees,disagrees,disagrees,disagrees,disagrees,disagrees,agrees,0.89487476604021,0.1024899363698629,0.002635297589927,3_8_t36,-0.5
stance_climate_1722,neutral,"While 64 percent of Americans think global warming is real and caused by human beings, only 44 percent of evangelicals do.",2,2,t8,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0009054636147261,0.0011186684467486,0.9979758679385252,2_2_t8,0.0
stance_climate_1723,neutral,"If Brazil returned to its past rates of deforestation, that would be a real hit on global emissions.",3,4,t19,agrees,neutral,neutral,agrees,neutral,neutral,neutral,neutral,0.0028767076095071,0.1121489346721936,0.884974357718299,3_4_t19,0.25
stance_climate_1724,neutral,Each of us emits about two pounds of carbon dioxide a day.,2,1,t19,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0008933203070759,0.0010775684785113,0.9980291112144128,2_1_t19,0.0
stance_climate_1725,neutral,"Satellite photographs may suggest an area is completely clear of ice, but there is still a chance that a ship will encounter drifts of ice.",2,3,t5,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0004436421356535,0.0005776367517386,0.9989787211126078,2_3_t5,0.0
stance_climate_1727,neutral,The Arctic sea ice cover is rapidly retreating while the Antarctic sea ice cover is steadily expanding.,1,9,t18,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0008085361411465,0.0011423269423092,0.9980491369165442,1_9_t18,0.0
stance_climate_1729,neutral,"PFTBA remains in the atmosphere for about 500 years, and unlike carbon dioxide, is taken up by forests and oceans.",2,7,t38,neutral,disagrees,neutral,agrees,neutral,neutral,neutral,neutral,0.0135856274859225,0.0640026874178019,0.9224116850962756,2_7_t38,0.0
stance_climate_1730,neutral,"Even ""the best climate models fall many orders of magnitude short of the power and intricacy needed to effectively predict the long-term climate patterns that emerge from the interactions of... planetary systems, ""such as air currents, cloud patterns, resonant temperature cycles, energy storage and release mechanisms, and many more.",5,2,t32,disagrees,neutral,neutral,disagrees,neutral,neutral,neutral,disagrees,0.267650550838292,0.0022707764671633,0.7300786726945446,5_2_t32,-0.375
stance_climate_1731,neutral,"If you step back and think that the science the science in order to mitigate global warming, the science the science is very clear.",3,2,t36,neutral,agrees,neutral,neutral,neutral,agrees,neutral,neutral,0.0016224331560139,0.0439759674392558,0.9544015994047302,3_2_t36,0.25
stance_climate_1733,agree,"About half the population of Cambridge, Massachusetts, across the Charles River from Boston and home to Harvard and MIT, could be locked in to a future below sea level by the early 2060s.",2,4,t12,agrees,agrees,neutral,agrees,agrees,agrees,agrees,neutral,0.0027920754702265,0.9346706110363572,0.0625373134934163,2_4_t12,0.75
stance_climate_1734,disagree,A far more likely contender for the cause of the glacier melt is the Atlantic Multi-Decadal Oscillation.,2,1,t26,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,disagrees,disagrees,0.9857560477878632,0.0015819223797138,0.0126620298324229,2_1_t26,-0.875
stance_climate_1735,neutral,"Global temperatures are warmer now than at any time in at least the last 1,000 years.",3,3,t12,agrees,neutral,neutral,agrees,agrees,neutral,neutral,agrees,0.0035875817338337,0.3510553779342697,0.6453570403318966,3_3_t12,0.5
stance_climate_1737,neutral,"When it comes to climate change, insurers may respond by setting premiums so high that insurance in many parts of the country becomes unaffordable.",5,3,t21,agrees,agrees,neutral,neutral,neutral,disagrees,neutral,neutral,0.019838164983737,0.0934255368528206,0.8867362981634422,5_3_t21,0.125
stance_climate_1738,agree,"It’s only a temporary Band-Aid covering a problem that will persist essentially forever, actually hundreds of thousands of years for fossil fuel CO2 to finally go away naturally.",2,4,t24,neutral,agrees,agrees,agrees,disagrees,agrees,disagrees,neutral,0.1157960004925166,0.7366820327501462,0.1475219667573372,2_4_t24,0.25
stance_climate_1739,disagree,"Climate predictions used by scientists, forecasters, and academics have wildly overestimated global warming, forecasting on average two times more warming than actually occurred.",2,9,t25,disagrees,neutral,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.9921270602368112,0.0017587594233556,0.0061141803398331,2_9_t25,-0.875
stance_climate_1740,agree,"As a result of climate change, national parks are seeing extended fire seasons, species migration, and increased snow melt.",4,9,t5,agrees,agrees,neutral,agrees,neutral,disagrees,agrees,neutral,0.0144204844864583,0.7340774452494266,0.2515020702641149,4_9_t5,0.375
stance_climate_1741,agree,Mr. Steyer top priorities are addressing climate change and getting money out of politics.,5,9,t0,neutral,agrees,neutral,neutral,agrees,agrees,agrees,agrees,0.0032408351777714,0.6990842331478687,0.2976749316743597,5_9_t0,0.625
stance_climate_1742,neutral,"It's a bit of a chicken-egg thing: we have less ice because it’s warm, but it’s really warm, so we have less ice.",3,6,t21,agrees,neutral,neutral,agrees,neutral,neutral,disagrees,neutral,0.0495886873880342,0.1302763629441758,0.8201349496677899,3_6_t21,0.125
stance_climate_1743,agree,Global warming could wipe out more than half the earth’s species in the next few centuries.,3,9,t26,agrees,agrees,agrees,agrees,agrees,neutral,agrees,agrees,0.0013107006555232,0.9953922152840264,0.0032970840604505,3_9_t26,0.875
stance_climate_1744,disagree,"Historically the earth has warmed and cooled through natural weather fluctuation and that the fear mongering regarding global warming / man-made climate change is based on false assumptions, unsustained by science.",1,7,t11,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.998755599473212,0.0006764461270643,0.0005679543997235,1_7_t11,-1.0
stance_climate_1745,agree,"The heat is coming, the floods are coming.",5,2,t2,agrees,agrees,agrees,agrees,neutral,agrees,agrees,agrees,0.0014808883264691,0.9819809102132786,0.0165382014602522,5_2_t2,0.875
stance_climate_1746,agree,Global warming is occurring thanks to human activity.,3,7,t5,neutral,agrees,agrees,agrees,neutral,neutral,agrees,agrees,0.0019547755426024,0.9682296745551452,0.0298155499022525,3_7_t5,0.625
stance_climate_1747,agree,"Reducing greenhouse gas emissions is the most important factor, because wetlands can naturally adapt to lower rates of sea level rise.",3,0,t0,agrees,agrees,agrees,agrees,agrees,neutral,agrees,agrees,0.0013169100750125,0.988597034187924,0.0100860557370634,3_0_t0,0.875
stance_climate_1748,agree,Global warming can increase snowfall by boosting the amount of moisture in the air.,4,3,t43,neutral,agrees,agrees,agrees,agrees,agrees,neutral,agrees,0.004706817699388,0.7358425240726792,0.2594506582279327,4_3_t43,0.75
stance_climate_1749,disagree,There is “ no reproducible evidence ” that carbon dioxide levels have increased over the past century.,2,3,t20,disagrees,disagrees,disagrees,disagrees,disagrees,neutral,disagrees,disagrees,0.9928758808249218,0.0011775708991747,0.0059465482759033,2_3_t20,-0.875
stance_climate_1750,agree,Global warming is due in large part to human activity.,1,4,t21,agrees,neutral,agrees,neutral,agrees,agrees,agrees,agrees,0.0025781907429595,0.9461371896511068,0.0512846196059336,1_4_t21,0.75
stance_climate_1751,disagree,The human impact on the atmosphere is just too small to have a major effect on global temperatures.,3,4,t1,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.9975571830421324,0.0011401802594479,0.0013026366984197,3_4_t1,-1.0
stance_climate_1752,neutral,The satellite measurements tell us that the ice sheet is much more dynamic than we used to think.,4,9,t28,disagrees,neutral,neutral,agrees,neutral,agrees,neutral,neutral,0.004512864126252,0.0039246684513828,0.9915624674223652,4_9_t28,0.125
stance_climate_1753,neutral,Cosmic rays and the sun play an integral role in global warming.,3,1,t31,neutral,disagrees,neutral,neutral,disagrees,disagrees,agrees,neutral,0.200810267208365,0.0467173025085665,0.7524724302830683,3_1_t31,-0.25
stance_climate_1754,disagree,"The fraction of CO2 emissions from human activity appears to have declined by about 5 percent between 1959 and 2008, essentially as the sinks themselves respond to global warming.",4,1,t43,agrees,disagrees,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,0.9558579517300916,0.0040654647074036,0.0400765835625048,4_1_t43,-0.625
stance_climate_1755,agree,"Climate change will reduce crop output in many areas, sending global food prices soaring and triggering unrest among those already pushed to the limit under existing conditions.",2,6,t24,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0007889145599312,0.9985874609337868,0.0006236245062817,2_6_t24,1.0
stance_climate_1756,neutral,It's hard to distract from climate change because it's spoken about constantly.,5,1,t7,disagrees,neutral,neutral,neutral,neutral,neutral,neutral,agrees,0.0127000609425777,0.0021040288607866,0.9851959101966358,5_1_t7,0.0
stance_climate_1757,disagree,Much of recent global warming has been fabricated by climate scientists to make it look more frightening.,2,7,t39,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.998704188574145,0.0007011766158981,0.0005946348099568,2_7_t39,-1.0
stance_climate_1758,agree,Climate disruption is underway.,5,8,t21,neutral,agrees,neutral,agrees,agrees,agrees,agrees,agrees,0.0026965094516617,0.9394815228876204,0.0578219676607178,5_8_t21,0.75
stance_climate_1759,agree,Beating climate change won't require a miracle.,5,4,t19,neutral,agrees,neutral,neutral,agrees,agrees,disagrees,agrees,0.1075068129603008,0.749081564448124,0.1434116225915749,5_4_t19,0.375
stance_climate_1760,neutral,By the end of the century the chance of Sandy-level flooding in Lower Manhattan in any given year increases to 50 percent.,2,5,t13,agrees,neutral,agrees,neutral,neutral,agrees,neutral,neutral,0.0061667681598186,0.2421704772524948,0.7516627545876865,2_5_t13,0.375
stance_climate_1763,neutral,"She's flown 29 times to study, meet or talk about global warming.",5,1,t8,agrees,disagrees,neutral,neutral,neutral,disagrees,neutral,disagrees,0.1991656378699376,0.0292464577606763,0.7715879043693861,5_1_t8,-0.25
stance_climate_1764,agree,Millions more people around the world are threatened by river floods in coming decades due to climate change.,1,0,t20,agrees,agrees,neutral,agrees,agrees,agrees,agrees,neutral,0.0026458023364111,0.869270009220085,0.1280841884435037,1_0_t20,0.75
stance_climate_1765,agree,The globally averaged sea surface temperature for 2013 is among the 10 warmest on record.,1,3,t28,neutral,neutral,agrees,agrees,agrees,neutral,agrees,agrees,0.0035350911382716,0.7904517156235792,0.2060131932381492,1_3_t28,0.625
stance_climate_1766,neutral,"The threat of future regulations, geopolitical instability, and overestimated reserves make fossil fuels financially risky.",4,2,t30,agrees,neutral,neutral,neutral,neutral,neutral,neutral,agrees,0.0037271112698352,0.2190748626134356,0.7771980261167292,4_2_t30,0.25
stance_climate_1767,neutral,Burning all fossil fuels might raise the average temperature of the planet by something like 20 degrees Fahrenheit.,4,1,t14,neutral,agrees,neutral,neutral,neutral,neutral,agrees,neutral,0.0017386834175478,0.0257831679855472,0.9724781485969048,4_1_t14,0.25
stance_climate_1768,agree,Southern Australia is likely to see an increased risk of fire as the world heats up as a result of the burning of fossil fuels.,5,9,t38,neutral,disagrees,agrees,agrees,agrees,agrees,neutral,agrees,0.0050471408968809,0.8917022363599375,0.1032506227431816,5_9_t38,0.5
stance_climate_1770,disagree,Not often a scientist is prepared to call bull on the way the left-wing press routinely hypes up global warming scares.,3,4,t27,disagrees,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,disagrees,0.9783129765406569,0.0022306827540504,0.0194563407052927,3_4_t27,-0.875
stance_climate_1771,neutral,A massive outpouring of carbon dioxide from the deep ocean may have helped end the last ice age.,1,7,t18,disagrees,neutral,agrees,neutral,neutral,agrees,neutral,neutral,0.0416946937209038,0.272756006969244,0.6855492993098521,1_7_t18,0.125
stance_climate_1773,neutral,"Some cars (such as hybrids) are heavy, but relatively low in fossil-fuel emissions.",3,8,t11,disagrees,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0158648325392497,0.0025382374450594,0.9815969300156908,3_8_t11,-0.125
stance_climate_1774,neutral,"Plants absorb carbon dioxide, a major greenhouse gas, as part of photosynthesis.",3,4,t38,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0008866579674571,0.0012109287139027,0.9979024133186402,3_4_t38,0.0
stance_climate_1775,disagree,They are also the boilerplate propaganda of anthropogenic global warming fanatics that have been so humiliated by exposures of their contrived science.,2,8,t11,disagrees,disagrees,neutral,disagrees,neutral,disagrees,disagrees,disagrees,0.9454673097840208,0.0030869380842416,0.0514457521317374,2_8_t11,-0.75
stance_climate_1777,agree,"Climate change, rising atmospheric carbon dioxide, excess nutrient inputs, and pollution in its many forms are fundamentally altering the chemistry of the ocean, often on a global scale and, in some cases, at rates greatly exceeding those in the historical and recent geological record.",1,5,t14,neutral,agrees,agrees,neutral,agrees,agrees,neutral,neutral,0.0022533503575664,0.9250967312821378,0.0726499183602957,1_5_t14,0.5
stance_climate_1779,disagree,Global warming skeptics may have a point or two after all.,2,3,t27,disagrees,disagrees,agrees,neutral,disagrees,disagrees,disagrees,agrees,0.9289957953296476,0.0678690025226251,0.0031352021477274,2_3_t27,-0.375
stance_climate_1781,disagree,Human activities are not a major cause of global warming.,1,8,t11,disagrees,neutral,disagrees,neutral,disagrees,disagrees,disagrees,disagrees,0.9469742280114972,0.0025945981979395,0.0504311737905634,1_8_t11,-0.75
stance_climate_1782,agree,"As climate change contributes to rising sea levels and extreme weather, at least one in four people will live in a country with chronic or recurring shortages of fresh water by 2050.",3,6,t2,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0005574023100267,0.9987829767242894,0.0006596209656839,3_6_t2,1.0
stance_climate_1783,disagree,Those of us not members of the climate hysteria cult want everyone to feel bad about it.,5,7,t34,disagrees,disagrees,neutral,agrees,neutral,disagrees,disagrees,neutral,0.9412058980084922,0.0031972970410807,0.0555968049504269,5_7_t34,-0.375
stance_climate_1784,disagree,"Coal is winning, Arctic ice is not melting -- and those who disagree are no better than the censors in Orwell's 1984.",5,3,t44,neutral,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.9977346367448976,0.0009515117657351,0.0013138514893672,5_3_t44,-0.875
