id,ground_truth,text
hatespeech_explicit_9218,not hate,if trump isn't more careful about his retweets  the media is going to start calling him a fascist . can he survive that kind of bad press ?
hatespeech_explicit_9219,not hate," there is no such thing as  "" white people "" "" """
hatespeech_explicit_9220,not hate,i mean discuss then basic ideas of ci - not engage in a hostile verbal battle . a moderated debate would be cool
hatespeech_explicit_9221,not hate,stay stron bill . the wall is not needed
hatespeech_explicit_9222,not hate,can't open them . are they videos of you not being racist ?
hatespeech_explicit_9223,not hate,this is the photo of msms in kashmir  supporting isis as they have same ideology of sunnis
hatespeech_explicit_9224,not hate,: noam chomsky has written an article saying that antifa's violence helps the alt-right . he said antifa would l
hatespeech_explicit_9225,not hate,: forget this white nationalist mess . i'm america first . so is our great potus and true patriots . color has nothing to do
hatespeech_explicit_9226,not hate,gasp ! but that would mean more white people !
hatespeech_explicit_9227,not hate,another obese  grinning  white knighting #cuckservative
hatespeech_explicit_9228,not hate,not the wall he envisioned . too big : to much money . too many competing issues . maybe some of it .
hatespeech_explicit_9229,not hate,here comes the white nationalism .
hatespeech_explicit_9230,not hate,one of my sons was locked up for almost 10 yrs for repeated marijuana violations . its illegal . you addicts dont get it . get clean & work .
hatespeech_explicit_9231,not hate,i don't think they necessarily drink coke ... i mean  there's gta be a reason they're all so crazy hyper .
hatespeech_explicit_9232,not hate," when they say  "" native "" "" it is referring to people that are legal not white people """
hatespeech_explicit_9233,not hate,stop scapegoating immigrants when white people are running the place .
hatespeech_explicit_9234,not hate,muslim persecution of hindus in india - - the story you won't see in the western mainstream media by phyllis chesler
hatespeech_explicit_9235,not hate,there is plenty of evidence for racial differences in mental functions . those differences are not huge  but they exist .
hatespeech_explicit_9236,not hate,i am a southerner and i love the south but this issue must be set aside for now . we have bigger problem
hatespeech_explicit_9237,not hate,good news : white pride america merges with the national socialist movement ! via
hatespeech_explicit_9238,not hate,off with these black clothes now kkk ! or you'll be called bad names by me ! you can only wear white clothes.only white !
hatespeech_explicit_9239,not hate,hey there white not what do you think of this ?
hatespeech_explicit_9240,not hate,ritual muti killings is a way of life in rural areas of black south africa | more :
hatespeech_explicit_9241,not hate,odd ... just three days to do this 180 ? sad .
hatespeech_explicit_9242,not hate,good ! are you also helping the white people in america return to their ancestral homelands in europe ?
hatespeech_explicit_9243,not hate,oh  she is also a thieve . nice resume .
hatespeech_explicit_9244,not hate,we can no longer be silent about this . people of all races must come together and speak out against the deliberate displacement of whites
hatespeech_explicit_9245,not hate,#kraeperdickrt . rally  hope kaepernick stays unemployed . disrespecting natl anthem doesn't make u a hero . he's a loser !
hatespeech_explicit_9246,not hate,all the protesters are white ...
hatespeech_explicit_9247,not hate,hindus don't have any issues with white race  as aryans we are closer to nordic races .
hatespeech_explicit_9248,not hate,: this should be embarassing for white people ...
hatespeech_explicit_9249,not hate,: lied ; didn't technically defeat boko haram in nigeria . #dividenigeria to contain #terrorism . :
hatespeech_explicit_9250,not hate,white  urban leftists hate country music  too .
hatespeech_explicit_9251,not hate,sounds like she's a bit racist to me .
hatespeech_explicit_9252,not hate,thatis so true my friend . black & whites must stand together with all colors as americans .
hatespeech_explicit_9253,not hate,common figure around the conservatism circles
hatespeech_explicit_9254,not hate,ashkenazi jews are not white | the occidental observer
hatespeech_explicit_9255,not hate,you're not understanding . the alt right should have expected this  that ant
hatespeech_explicit_9256,not hate,muslim leader : isis people from other religion wearing masks and defaming islam
hatespeech_explicit_9257,not hate,what would medical jihad look like ?
hatespeech_explicit_9258,not hate,he is more new-right than alt-right . he is just a gimmick to divide even more
hatespeech_explicit_9259,not hate,you are stupid not liking black
hatespeech_explicit_9260,not hate,mr . taylor is exceptionally patient .
hatespeech_explicit_9261,not hate,love the new swag  books  and accessories - you're def doing your part to #makeamericagreatagain
hatespeech_explicit_9262,not hate,2 ji  for many years u mocked my nation and pm under protection of article 19 . can i use same to ask few short & sweet questions ?
hatespeech_explicit_9263,not hate,it's ludicrous . you're hate can only produce one thing and that's more hate . #fascists
hatespeech_explicit_9264,not hate,lol . tell me . did you graduate high school ? or did the jews take that from you too ?
hatespeech_explicit_9265,not hate,ok ... ? and there's significantly more white people than black people .
hatespeech_explicit_9266,not hate,the answer is that we have been in relative decline for the past 50 years #gopdebate
hatespeech_explicit_9267,not hate,yeah more charlottesville yeah that's good mmhmmm . grade a thinker pal
hatespeech_explicit_9268,not hate,i'm of a family of immigrants who came here generations ago . aren't you ?
hatespeech_explicit_9269,not hate,learn about #nationalsocialism at
hatespeech_explicit_9270,not hate,elie wiesel died before he confessed his lies about the holocaust  says french website tattoo
hatespeech_explicit_9271,not hate,didn't obama meet with british mb leaders when netanyahu was in town to speak to congress ?
hatespeech_explicit_9272,not hate,turkish state racism denies kurdish historical sites  burries underwater
hatespeech_explicit_9273,not hate,target isn't worried about conservchristians boycotting them . it will help keep white trash out of the store
hatespeech_explicit_9274,not hate,the white house isn't a city .
hatespeech_explicit_9275,not hate,silly illogical white supremacists
hatespeech_explicit_9276,not hate,not surprising democratic facist party of america should be happy after perpetuating white hate for vot
hatespeech_explicit_9277,not hate,you smear the south by cla
hatespeech_explicit_9278,not hate,soooo you point is ... that whites kill and blacks kill ...
hatespeech_explicit_9279,not hate,build the dreams of american people first ! ! !
hatespeech_explicit_9280,not hate,belief system of national socialism in a nutshell : #news #liberty
hatespeech_explicit_9281,not hate,yet only hear about antifa that donate bike locks to people's heads . danged one-sided media ...
hatespeech_explicit_9282,not hate,maybe you should focus on going after white supremecist groups . they kill more americans .
hatespeech_explicit_9283,not hate,"  "" race is a social construct "" "" then why do u intellectually disabled socialists moan there are "" "" too many white people "" "" in events etc """
hatespeech_explicit_9284,not hate,respectfully how do we know ? us boarder is open & you wanted to kill americans wldnt you come across boarder ?
hatespeech_explicit_9285,not hate,white supremacists usually are the least accomplished  least intelligent of their race .
hatespeech_explicit_9286,not hate,an excellent starting point to learn about history of islam would be the work of dr . warner .
hatespeech_explicit_9287,not hate,are you one of those white nationalists ?
hatespeech_explicit_9288,not hate,drunk russian sailor crashes 7000- ton ship into scotland - - at full speed
hatespeech_explicit_9289,not hate,yes  i'm that kind of right  #altright  and we're growing in america .
hatespeech_explicit_9290,not hate,how do you guys feel about the bear jew from inglorious basterds
hatespeech_explicit_9291,not hate,it was before madewavygreatagain but tony mcrini of wnis is the worst self-hating white i
hatespeech_explicit_9292,not hate,#laborday is here  and as expected  everything but the honoring of america's white workers is in full play ...
hatespeech_explicit_9293,not hate,mccain the neocon  supports endless wars !
hatespeech_explicit_9294,not hate,60 % of all mass shootings in america are done by white males .. can we register them
hatespeech_explicit_9295,not hate," rt  "" #jihadiaap "" "" is now trending at rank 4 in india """
hatespeech_explicit_9296,not hate,hey so our kids klub klan is also called the kkk . lol  common misunderstanding ! eat at gay hooters and bring the kids !
hatespeech_explicit_9297,not hate,#obama's surveillance / spy program bigger than bush's . #criminal #policestate #bigbrother #freedom
hatespeech_explicit_9298,not hate,is there a white chamber of congress ?
hatespeech_explicit_9299,not hate,the era when people went to concerts and never dreamed of being bombed or mowed down .
hatespeech_explicit_9300,not hate,furthermore the video i linked is on the identity page of the identity europa website . try again .
hatespeech_explicit_9301,not hate,poll : white southern men most armed via
hatespeech_explicit_9302,not hate,what is this ? strike and poor consideration towards customers ? is this german way of life ?
hatespeech_explicit_9303,not hate,raw story : how the alt-right turned me into a cuck :
hatespeech_explicit_9304,not hate,the government shouldn't force pro-life doctors to promote abortion  and a federal judge agrees
hatespeech_explicit_9305,not hate,maga multiculturalism is an identity . an anti-white identity .
hatespeech_explicit_9306,not hate,dog whistle like your article incites hate > man shot up wanted to kill as many as possible #auspol
hatespeech_explicit_9307,not hate,really makes you wonder why our ( ( media ) ) constantly attacks both ...
hatespeech_explicit_9308,not hate,snuffing out south african identity just getting around to reading this .
hatespeech_explicit_9309,not hate,this is just racist
hatespeech_explicit_9310,not hate,milo is gross .
hatespeech_explicit_9311,not hate,jews = white now bruh . didn't used to but irish italians etc weren't either . jews ' app 4 so
hatespeech_explicit_9312,not hate,why aren't u talking about white on white crime in republican controlled cities ?  and what does crime have to do with protests against hate ?
hatespeech_explicit_9313,not hate,: > we're suing a website because we got hit by a caryeah i'm sure they'll get 2 mil . andrew anglin w
hatespeech_explicit_9314,not hate,the confederate flag has nothing to do with being white  only being a white supremacist .
hatespeech_explicit_9315,not hate,lest we forget the treblinka steam story : hello  everyone  many of us are familiar with the treblinka steam stor ...
hatespeech_explicit_9316,not hate," rt : there is much more to race than skin tone . ie . an albino black african doesn't become  "" white "" "" simply because of h ... """
hatespeech_explicit_9317,not hate,minneapolis police have removed a memorial to justine damond that was erected by california-based hate group
hatespeech_explicit_9318,not hate,liberals call out trump for picking all white judges . two weeks later say it's wrong to comment on a judge's race .
hatespeech_explicit_9319,not hate,attn : all white people : here's your wake up call >
hatespeech_explicit_9320,not hate,. [ fact ] coca-cola founder & inventor col . john pemberton was a slave owner and democrat .
hatespeech_explicit_9321,not hate,cray
hatespeech_explicit_9322,not hate,with the latest on pres . obama's #va scandal  joins #dcwatchlive radio now :
hatespeech_explicit_9323,not hate,black rioters targeting and beating up white people . smh
hatespeech_explicit_9324,not hate,southern nationalism ?
hatespeech_explicit_9325,not hate,trumps white walkers : winter is coming
hatespeech_explicit_9326,not hate,there are a billion people in africa thanks to the columbian exchange and green revolution . less than 500000 brought to usa
hatespeech_explicit_9327,not hate,do you focus the same on white / christian peodos ?
hatespeech_explicit_9328,not hate,fuhrer trump and racist white supremacist in full bloom . make america great again ! vote hillary cote democrat
hatespeech_explicit_9329,not hate,this is useful because the daca people are clearly saying they are fighting for the legalization of all people here illegally not just people covered by daca . most daca advocates deny this for obvious reasons .
hatespeech_explicit_9330,not hate,could just as easily be a white nationalist  goyim .
hatespeech_explicit_9331,not hate,in boston  concerned jews gather in prayer and protest against bigotry via
hatespeech_explicit_9332,not hate,i'm standing for faith  family and freedom . join me    and at
hatespeech_explicit_9333,not hate,an important point for everyone triggered by milo .
hatespeech_explicit_9334,not hate,but he will be kept in delhi
hatespeech_explicit_9335,not hate,a pic of black white supremisist ... black alt right nationals . ... not ! ! !
hatespeech_explicit_9336,not hate," maybe just be a bit more  "" pro "" "" yourselves and your principles ( which are ? ) and a bit less "" "" anti - this  that and work on character / best self """
hatespeech_explicit_9337,not hate,nope  and if you bring it up  you're a racist
hatespeech_explicit_9338,not hate,modi is an excellent communicator . students would benefit from & enjoy listening to his speech on guru utsav day .
hatespeech_explicit_9339,not hate,isn't it amazing those white men are protecting mostly black and latino babies
hatespeech_explicit_9340,not hate,dramatic rise of white flight in uk : white families escape from multiracial areas | read more :
hatespeech_explicit_9341,not hate,it's important to point out that #roymoore lost because paul ryan's agenda energized black voters  many of whom were voting for their livelihood . furthermore  ryan's agenda suppressed the white vote because impoverished whites chose to stay home .
hatespeech_explicit_9342,not hate,i think he may be referring to two incidents where people were stabbed in the neck + one
hatespeech_explicit_9343,not hate," rt  "" virtually all the social ills that are commonly blamed on slavery are actually a consequence of freedom . "" "" - hunter wallace """
hatespeech_explicit_9344,not hate,the ethnic minorities and especially pakistani muslims are the only demographic strongly supporting the labour party . concentration of votes
hatespeech_explicit_9345,not hate,people got called racist not for disagreeing with policies  but for things like this :
hatespeech_explicit_9346,not hate,top ten charts # 7 : by 2050 less than half of america's population will be white
hatespeech_explicit_9347,not hate,alliance defending freedom is on the front lines challenging the obama administrations abortion pill mandate
hatespeech_explicit_9348,not hate,we love the black race they are are brothers you cocksuckers we are all one race
hatespeech_explicit_9349,not hate,- skill  + iq . would you agree that people tend to unify / self-segregate by iq before race / ethnicity ? debatable .
hatespeech_explicit_9350,not hate,daca is unconstitutional so your silliness is really mute
hatespeech_explicit_9351,not hate,you can be racist  hispanic  and republican .
hatespeech_explicit_9352,not hate,why white babies ?
hatespeech_explicit_9353,not hate,"  "" my white skin disgust me "" "" : male-hating jew feminist hates having white skin too | read more : """
hatespeech_explicit_9354,not hate,thanks for the info . don't ever think that people like you two don't make a diff . you do !
hatespeech_explicit_9355,not hate,trump netted more delegates over cruz in the marinas islands ( 9 ) than cruz netted over trump in alaska  oklahoma  and maine combined ( 6 ) .
hatespeech_explicit_9356,not hate,look  i truly believe there's good and bad people of all races . that's a fact
hatespeech_explicit_9357,not hate,one of the many shortcomings of white supremacists is their inability to understand which murders are newsworthy :
hatespeech_explicit_9358,not hate,white supremacists are radicals :d
hatespeech_explicit_9359,not hate,john quincy adams opposed the mexican war too . if he had it his way  we wouldn't have california or the southwest
hatespeech_explicit_9360,not hate,and if somebody really thinks they must vote then vote third party or write in . it won't do anything but make you feel good but
hatespeech_explicit_9361,not hate,it just occurred to me : cuck rick wilson lives in tallahassee  and i am here
hatespeech_explicit_9362,not hate,people in america had the mistaken feeling that they were free for over 100 years .
hatespeech_explicit_9363,not hate,by true conservative  they mean open borders  free trade  deregulation  and endless wars . no one is pining for ww3 with russia
hatespeech_explicit_9364,not hate,have you ever seen a race with no competitors ? black / white are invalid colours of stigma for power as1st & last place .
hatespeech_explicit_9365,not hate,you don't believe the censorship itself has made people more aware of content being censored ?
hatespeech_explicit_9366,not hate," america yes : new children's book will feature gay black santa and his white  "" husband "" "" via """
hatespeech_explicit_9367,not hate,lindsey graham suspends presidential campaign via #novotesforturncoats #cuckservative #scalawag
hatespeech_explicit_9368,not hate," rt here's what i'm watching for next on twitter purge : whether stays  and whether this crackdown crosses over into non explicitly racist  "" alt light "" "" personalities . """
hatespeech_explicit_9369,not hate,preparing for race war : the south african bootcamps which are training thousands of white youths | read more :
hatespeech_explicit_9370,not hate," rt hitler becomes anti-racist and opens  "" rainbow office "" "" in israel ( video ) via """
hatespeech_explicit_9371,not hate,eugenics was big with your leftist hero  margaret sanger . she despised black people .
hatespeech_explicit_9372,not hate,do you guys listen to kayne west ?
hatespeech_explicit_9373,not hate,back in the days when hillary supported the kkk . #altright
hatespeech_explicit_9374,not hate,many muslim countries wouldnt have given him such high sentence .
hatespeech_explicit_9375,not hate,this debate is about trump.the race is about trump.all roads lead to trump . #trump2016 #gopdebate
hatespeech_explicit_9376,not hate,violent white nationalist protests prompt state of emergency in virginia
hatespeech_explicit_9377,not hate,rick adams uncensored w / rick adams and october 7  2017 hour 2 via @
hatespeech_explicit_9378,not hate,so where do you stand on america being a country for white people ?
hatespeech_explicit_9379,not hate,for the record  i never had any confidence in the #trucons . i wrote my predictions of a trump presidency last september :
hatespeech_explicit_9380,not hate,1v1 with my klan on hijack on bo2 if you can ? quickscope klan war .
hatespeech_explicit_9381,not hate,it's so ridiculous to say that immigrants cause the drought here in ca you guys can't find anything else better to say or do
hatespeech_explicit_9382,not hate,just a few pics of white crime
hatespeech_explicit_9383,not hate,i m no admirer of crooked / appeaser gandhi ... but that doesnt mean i love hitler
hatespeech_explicit_9384,not hate,sounds like you're the hateful one ! white people need to learn to love themselves .
hatespeech_explicit_9385,not hate," rt straight question for and   "" why you giving visa to gulam ali  if it can disrupt peace on indian soil ? "" "" """
hatespeech_explicit_9386,not hate,things begin to make sense once you accept the fact that we pundits are smarter and better than the vast majority of people in our culture .
hatespeech_explicit_9387,not hate,for only one pair of legs a day you can give poor afghanie people freedom even if they don't want it .
hatespeech_explicit_9388,not hate,7 rcr being decked for as manmohan singh moves baggage to motilal nehru marg  soon to be named rss marg or ss marg ! !
hatespeech_explicit_9389,not hate,people who launch rocket shells into israeli civilian areas .
hatespeech_explicit_9390,not hate,president trump cuts 90 % of taxpayer-funded advertising for #obamacare . #aca
hatespeech_explicit_9391,not hate,will there be a massive christmas tree on the lawn ?
hatespeech_explicit_9392,not hate,if you look at obama wrong  it makes you a racist .
hatespeech_explicit_9393,not hate,hes a white supremacist . you support him ; so youre a white supremacist sympathizer . off
hatespeech_explicit_9394,not hate,this is a terrible strategy my dude  the media has run w / the same narrative for 70 yea
hatespeech_explicit_9395,not hate,1 vote for braveheart . 2 votes for a gibson directed remake starring bale ( as bateman ) as wallace . in la .
hatespeech_explicit_9396,not hate," cincinnati police : officer who dubbed the 40 blacks attacking 1 white person a  "" hate crime "" "" was wrong ... : """
hatespeech_explicit_9397,not hate," in yer opinion they are  "" racist neo-nazis "" "" . yer just saying that cuz they're white . """
hatespeech_explicit_9398,not hate,that is sick and racist
hatespeech_explicit_9399,not hate,1 / i've been writing on the internet for 16 years . i'm a populist and nationalist . i've never been a fascist
hatespeech_explicit_9400,not hate,looking for : white comic inkers  letterers  and pencilers #trs
hatespeech_explicit_9401,not hate,white nationalists  white separatists and people  who think sec . 8 housing is theft  may speak . if neo -
hatespeech_explicit_9402,not hate,elder i am considered a white hispanic . they cannot make up their freakin little minds ! ! ! they suffer from race dyslexia .
hatespeech_explicit_9403,not hate,: crooked hillary is playing the white nationalist card again . truth is most of the violence  hatred  and racism in america
hatespeech_explicit_9404,not hate,that thing is white ?
hatespeech_explicit_9405,not hate,the difference is putin will kill isis while hussain supports them .
hatespeech_explicit_9406,not hate,white children = = = > via
hatespeech_explicit_9407,not hate," there is a flurry of tweets and articles claiming to be the  "" original "" "" altright and "" "" kill all jews  yay hitler  white purity "" "" . """
hatespeech_explicit_9408,not hate,dnc chair candidate wants to ' shut other white people down ' via
hatespeech_explicit_9409,not hate,no let black people have equal access to resources and eliminate the root causes of the violence
hatespeech_explicit_9410,not hate,denounce antifa and violent left extremism by the end of this  might even seek to name them as a terror
hatespeech_explicit_9411,not hate,what is the original account ?
hatespeech_explicit_9412,not hate,you want to punish white people by labeling them white supremacists !
hatespeech_explicit_9413,not hate,indeed it's absolute tyranny ! locking someone up for their views is contrary to western political traditions . #withjewswelose
hatespeech_explicit_9414,not hate,the left and right are in it together . they are like the mob fighting for their criminal interests . the people are now populists
hatespeech_explicit_9415,not hate,i am the ole white boy . my network is white like me
hatespeech_explicit_9416,not hate,that doesn't matter  look at what has happened  and look at people trying to undo the damage .
hatespeech_explicit_9417,not hate,my friends and i are not scared of antifa  because we aren't nazis .
hatespeech_explicit_9418,not hate,lying to defend white supremacists ? your parents must be so proud .
hatespeech_explicit_9419,not hate,jews aren't blameless  but nor is anyone . our self-betrayal goes deeper  into the very nature of state itself  which wasn't created by jews .
hatespeech_explicit_9420,not hate,but hey  if you really are antifa  90 % + of your friends are white  so you wouldn't really know
hatespeech_explicit_9421,not hate,4 / years ago  we started building up a real world network here in the south . it's great knowing so many people who share my politics
hatespeech_explicit_9422,not hate,chief minister of punjab shri parkash singh badal with smt . .
hatespeech_explicit_9423,not hate,just a reminder to all : stay away from national action ... and while you're at it  keep away from those mugs with tattoos over their faces !
hatespeech_explicit_9424,not hate,i never heard it said thst he fidntbdo anything ( poor excuse for attempted racial slsnd asid
hatespeech_explicit_9425,not hate," the purpose of  "" conservatism "" "" is to save the left from itsel """
hatespeech_explicit_9426,not hate,jack donovan drops corporate #redpill
hatespeech_explicit_9427,not hate,the hate group family research council inexplicably links dan savage to racist frat chant #lgbt
hatespeech_explicit_9428,not hate,is it too late to declare pepsi the official soda of the #altright ? i mean we might as well ki
hatespeech_explicit_9429,not hate,nations are people of common descent  language and culture . not all di
hatespeech_explicit_9430,not hate,i have plenty of good friends in sweden  they all thought trumps comments were ridiculous .
hatespeech_explicit_9431,not hate,pl . follow & support freedom of #balochistan help dismember pakistan to fight iraqi extremists
hatespeech_explicit_9432,not hate,white privilege clothes ? i want some !
hatespeech_explicit_9433,not hate,invasion of europe : the ship is going down ( op-edge by sam gerrans )
hatespeech_explicit_9434,not hate,so ... are you going to vote for candidate cruz in the 2016 presidential election ? lol !
hatespeech_explicit_9435,not hate,quentin tarantino unveils new anti-white race war slasher movie ! read more : via
hatespeech_explicit_9436,not hate,having somewhat followed duke and james edwards for a long time  it is obvious we have less rights and freedom every years .
hatespeech_explicit_9437,not hate,yea  that'd be nice . we'll be sure to tell them that . and then when they don't then what ?
hatespeech_explicit_9438,not hate,when the saxon began to hate : white man smashes van into moslem crowd in london  at least 10 report via
hatespeech_explicit_9439,not hate,... and we will forever be different . embrace the difference  remember your heritage and love your people . is this such a terry thing to ask ?
hatespeech_explicit_9440,not hate,the issue is that most people received their knowledge about blacks from movies  which is fake reality . compare that to real life experience
hatespeech_explicit_9441,not hate,gainesville  ga ls immigration protest
hatespeech_explicit_9442,not hate,howard university  lol
hatespeech_explicit_9443,not hate,white house announces sanctions against n . korea -
hatespeech_explicit_9444,not hate,good  they are pretty cringe anyways . sargon will fall from grace pretty soon i predict . people on the
hatespeech_explicit_9445,not hate,speak out white people ! the most offensive & racist comments trump people get are from hrc & bho fans
hatespeech_explicit_9446,not hate,splc designates fair as a hate group . it's based in white supremacy
hatespeech_explicit_9447,not hate,more than caire . we are fair .
hatespeech_explicit_9448,not hate,is there anything more useless in the world than #trucons ?
hatespeech_explicit_9449,not hate,white supremacists are not falsely accused of anything
hatespeech_explicit_9450,not hate,this is less theoretical . core is case studies of how various countries de
hatespeech_explicit_9451,not hate,i mean they're white !
hatespeech_explicit_9452,not hate,it's times like this that i really wish white
hatespeech_explicit_9453,not hate,results of mass non-white immigration and forced assimilation - 2050 via did ' we ' get a vote on this ?
hatespeech_explicit_9454,not hate,university of montana ( missoula  mn ) #projectsiege
hatespeech_explicit_9455,not hate,surely a racist directs venom against race.so  does jihad represent race ?
hatespeech_explicit_9456,not hate,i'm not sure any compromise on daca is acceptable to most which is the direction the wind is blowing
hatespeech_explicit_9457,not hate,is there something about kkk monuments built during the jim crow era that you find funny ?
hatespeech_explicit_9458,not hate,why family research council ( ) president tony perkins ( ) is wrong about #atheist / #humanist chaplains :
hatespeech_explicit_9459,not hate,mark weber : the jewish role in the bolshevik revolution and soviet regime via
hatespeech_explicit_9460,not hate,to ( ( ( ) ) ) ~ nationalism & anti-s work hand in hand
hatespeech_explicit_9461,not hate,looking forward to working with pm next week on developing smart cities across india
hatespeech_explicit_9462,not hate,i hope so . but  i think things have to get worse before white people take action .
hatespeech_explicit_9463,not hate,look what theyve turned white guys into
hatespeech_explicit_9464,not hate,fair - we know you are a hate group . get a f-ing life besides being petty white bigots .
hatespeech_explicit_9465,not hate,if hispanics are white why don't they consider themselves white ?
hatespeech_explicit_9466,not hate,im willing to bet that  that happens less than tou claim .
hatespeech_explicit_9467,not hate,: listen there are 175000 white christians in america .. our us constitut
hatespeech_explicit_9468,not hate,white people in minneapolis does this plus more  where are your posts about them ? and i kno
hatespeech_explicit_9469,not hate,dr dismisses chinese manufacturing miracle  says india has nothing to learn from china via
hatespeech_explicit_9470,not hate,because i'm talking to white nationalists ... that's why .
hatespeech_explicit_9471,not hate,old norse wisdom : don't eat too much or people will laugh at you .
hatespeech_explicit_9472,not hate,have you thought of that ? i guess not . for you is okay for white old angry men to go kill innocent people as long as
hatespeech_explicit_9473,not hate,i guess you hate freedom too . just admit you want a white dictatorship  adolf .
hatespeech_explicit_9474,not hate,adolf hitlers secret ukrainian bunker revealed #swrm #ukraine #hitlersbunker via
hatespeech_explicit_9475,not hate,you really hate white people don't you ?
hatespeech_explicit_9476,not hate,seceding isn't going to work because it'll just kill more white men . now what ?
hatespeech_explicit_9477,not hate,me  i would not want to get arrested on a felony hate crime ( white power ) charge . becau
hatespeech_explicit_9478,not hate,you can larp as a revolutionary all you want but we see through your masks to the truth
hatespeech_explicit_9479,not hate,suspected spiritual and clan leader
hatespeech_explicit_9480,not hate,were committed by men and women . also - oops - the white 2black pop ratio is 2.62 : 1  but the white 2black rape ratio is only 2.41 : 1 . so  we
hatespeech_explicit_9481,not hate,i gave you a template for respectability  but i am positive you will not follow it and #chimpout instead.this is exactly what my side wants you to do  which will draw our people to our side in greater numbers . #thanks
hatespeech_explicit_9482,not hate,open race war in charlotte white man attacked at random  kicked in the head  stripped naked daily stormer
hatespeech_explicit_9483,not hate,i'm a socialist and i oppose what taylor stands for . as disagreeable as his views are  he never advocated violence and this is just a case of censorship  something that should concern us all .
hatespeech_explicit_9484,not hate,: retweeted elder lansing ( ): 25 people were shot in chicago between friday and this morning  with 5 ...
hatespeech_explicit_9485,not hate,the supreme court puts a bakers business  and artistic freedom  on the line . adf jim campbell in washington post
hatespeech_explicit_9486,not hate,: . why ? muslims can't be white ? what race is the jihad massacre of innocent civilians again ? i
hatespeech_explicit_9487,not hate,bernie sanders makes far more sense on lots of issues than ted cruz or marco rubio #demdebate
hatespeech_explicit_9488,not hate,spencer has so much free time to spew bigotry considering how churches keep canceling his hate talks
hatespeech_explicit_9489,not hate,praises indiana for passage of #rfra . #religiousfreedom
hatespeech_explicit_9490,not hate,let's be a white resister #wpww via
hatespeech_explicit_9491,not hate,retweeted fair ( ): interesting read ... via
hatespeech_explicit_9492,not hate,please rt #freetobelieve . for those fighting & praying for religious freedom #freetobelieve .
hatespeech_explicit_9493,not hate,trump admin will directly help christians in the middle east rather than use ineffective un programs .
hatespeech_explicit_9494,not hate,english-speaking society maintains social control with shame and shunning . do people ever get fired in
hatespeech_explicit_9495,not hate,: arizona takes battle to uphold five-month abortion ban to supreme court
hatespeech_explicit_9496,not hate,so you're advocating for segregation ? why do you hate white nationalists then ? this is precisely what they want as well .
hatespeech_explicit_9497,not hate,separate issue tho - did espn infringe on curt's religious liberty ? btw i think what they did is silly .
hatespeech_explicit_9498,not hate,live now : on #periscope : #unitetheright rally in virginia
hatespeech_explicit_9499,not hate,i didn't call his a democratic gay black racist  did you ? !
hatespeech_explicit_9500,not hate,white lives matter ! ! !
hatespeech_explicit_9501,not hate,after that you can differentiate them between mediterraneans  nordics  slavics  etc . but racially they are white .
hatespeech_explicit_9502,not hate," they need to get rid of  "" evropa "" "" unless they wanna open a chapter in europe imo """
hatespeech_explicit_9503,not hate,wallace  this was beautiful to read . can you recommend books on this subject ?
hatespeech_explicit_9504,not hate,is it racist to secure the borders ?
hatespeech_explicit_9505,not hate,i know right ! that dunham girl is so talented and beautiful too !
hatespeech_explicit_9506,not hate,it's also time to destroy fascism here . you are the last vestige of fascism in america . fascist american immigration retards = fair '
hatespeech_explicit_9507,not hate,one is probably more than enough to take on antifa .
hatespeech_explicit_9508,not hate," nuance and objectivity ? sounds like you're  "" enabling white supremacy "" "" mr . weigel . try hysteria and distortion . """
hatespeech_explicit_9509,not hate,: antifas vandalize fraternities at university of texas  austin via #antifa #culturalmarx
hatespeech_explicit_9510,not hate,notte works for the university . do they condone this behavior ?
hatespeech_explicit_9511,not hate,are you white ?
hatespeech_explicit_9512,not hate,too bad you're so liberal or i wouldn't mind throwing it in you !
hatespeech_explicit_9513,not hate,gosh  will these people ever regain dignity ?
hatespeech_explicit_9514,not hate,war against the south : we are in a purge moment : political correctness is running wild
hatespeech_explicit_9515,not hate,: because it's just wrong to be afraid of people who are trying to kill you ?
hatespeech_explicit_9516,not hate,patriots outnumber antifa at peaceful nashville may day protest tennessee star via
hatespeech_explicit_9517,not hate,how did you miss the point and be wrong at the same time ? what takeover ? no one said anything about that and white people kill each other too linda
hatespeech_explicit_9518,not hate,with an annual income of 150k i doubt they are high school grads . theyre obviously highly educated in most cases . race is a way better predictor of voting trends among non-white electorate than any other indicator . time for conservatives to realize white voter are the base .
hatespeech_explicit_9519,not hate,lol  that doesn't advance your narrative . unifying non-unified people .
hatespeech_explicit_9520,not hate,. we . don  t need any  until they prove to be safe for us  to be arround them .
hatespeech_explicit_9521,not hate,. tired of white ppl coming into spaces  saying black lives matter & not doing anything to advance that in their white circles
hatespeech_explicit_9522,not hate," oh you don't hate yourself  you hate the  "" lower "" "" white people who don't hold your establis """
hatespeech_explicit_9523,not hate,every two years we try to vote away the cultural degeneracy that is synonymous with and caused by liberal democracy
hatespeech_explicit_9524,not hate,all you have proven with this is you're anti gay as well as being a white nationalist .
hatespeech_explicit_9525,not hate," materially speaking   "" slavery "" "" in america  esp . in tobacco  was less arduous than "" "" free labor "" "" in factories and most farming """
hatespeech_explicit_9526,not hate,it is becoming increasingly difficult for christians to live out and share their faith on campus .
