id,ground_truth,text
hatespeech_implicit_4671,white grievance,: : hate posters ? you want hate buddy ? read the koran . goo ...
hatespeech_implicit_4672,inferiority,german and indeed all white race is to be saved from barbarians  even if it involves use of nuclear weapons
hatespeech_implicit_4673,white grievance,purging americas white male heroes via
hatespeech_implicit_4674,stereotypical,yes ~ blacks & hispanics but the asians need police to protect them from those 2 racial / ethnic groups
hatespeech_implicit_4675,stereotypical,"  "" also jewish people are smarter and have distinct personality traits they tend to share that makes them successful . but that's the only exception "" "" """
hatespeech_implicit_4676,white grievance,another benefit of having trump in the white house . us citizens & legal taxpayers should not be paying taxes to support illegal aliens .
hatespeech_implicit_4677,stereotypical,demokkkrats started the kkk and now they are starting a racist jihad against white cops ! demokkkrats are racism experts !
hatespeech_implicit_4678,white grievance,and goes on to blame black and asian overrepresentation on white privilege . white people can't win !
hatespeech_implicit_4679,irony,What's Hitler's favorite breakfast beverage? Freshly squeezed orange jews.
hatespeech_implicit_4680,white grievance,yes white people in general are the new jews for the new kkk / antifa .
hatespeech_implicit_4681,white grievance," the place the white europeans colonized was a barren wilderness . the place mexicans are immigrating to is an advanced welfare state . so even if i were to say for the sake of argument that they are both  "" immigrants "" ""  it's disenguous to suggest that they arrived in the same country """
hatespeech_implicit_4682,white grievance,: whores of babylon : lena dunham celebrates white genocide via #whitegenocide #waronwhites
hatespeech_implicit_4683,inferiority,not all government is bad . it is just a gross waste of taxpayer dollars to subsidize black people
hatespeech_implicit_4684,incitement,i'm pro-white and want whites to engage in identity politics and assert their own political ambitions  like every other race does .
hatespeech_implicit_4685,incitement,disgraceful censorship of you should be going after terrorist supporters not those who oppose them . rethink or i close
hatespeech_implicit_4686,white grievance,call us names all you want  but white identity is here to stay & it's only going to continue to grow . #whitegenocide
hatespeech_implicit_4687,stereotypical," most jews i know look  act & think rather  "" white "" "" """
hatespeech_implicit_4688,irony,What's the best thing that came out of Auschwitz? An empty train
hatespeech_implicit_4689,white grievance,jews flood white lands with nonwhites while openly calling for white genocide . they even try and silence people who speak out against it .
hatespeech_implicit_4690,inferiority,financial cost biggest threat with immigration adding to loss green space overpopulationlower quality of life
hatespeech_implicit_4691,white grievance,: russian tv report on france's white genocide by mass immigration via #jewishimmi ...
hatespeech_implicit_4692,stereotypical,atlanta's traffic problems are due to white people escaping blacks ( crime )
hatespeech_implicit_4693,stereotypical," ah  the joys of diversity :  "" : south africas police arresting young women to rape them ... via "" "" """
hatespeech_implicit_4694,white grievance,we hate white people #liberalismin4words
hatespeech_implicit_4695,white grievance,you are a white anti white  the worst kind .
hatespeech_implicit_4696,white grievance,its ok to be white - the book
hatespeech_implicit_4697,incitement,being pro-white is to be pro-american . if you don ; t like white america  you can leave !
hatespeech_implicit_4698,white grievance,of course rape of white women is the race uniting pt of true love and compassion #waronwhites  #whitegenocide
hatespeech_implicit_4699,inferiority,i wish to god i could live in a white ethno state . imagine how peaceful and friendly it would be .
hatespeech_implicit_4700,white grievance,so should legal aliens sue our immigration dept for making them pay financially and waited for years??
hatespeech_implicit_4701,incitement,they fear the white . they know what we can do .
hatespeech_implicit_4702,stereotypical,future white jihadist inshatler
hatespeech_implicit_4703,threatening,what does this mean? it means you don't own enough #ammunition!#buymore!
hatespeech_implicit_4704,stereotypical,But you're not REALLY disabled. You look so pretty!
hatespeech_implicit_4705,stereotypical,"  "" hes a very good boy "" "" mt : seriously  wtf ? : gawker : let black people steal your iphone """
hatespeech_implicit_4706,stereotypical,15 yo white danish girl blinded by african muslims in racially motivated hate crime | read more : via
hatespeech_implicit_4707,inferiority,well the new thing is when you trash your own country move to another one! continue!
hatespeech_implicit_4708,stereotypical,no one ever said that africa doesn't have amazing wildlife or that people don't go on safari . zimbabwe is a failed state .
hatespeech_implicit_4709,white grievance,"  "" : jewish harvard professor noel ignatiev wants to abolish the white race ! read more : via "" "" """
hatespeech_implicit_4710,incitement,kkk we have americans doing that here as well ! where are those stories ? that's right you hate everybody who isn't white
hatespeech_implicit_4711,inferiority,"like dogs that will always return to eat you're own vomit. and like a pig, that was washed clean, will always"
hatespeech_implicit_4712,stereotypical,trump supports jews . jews support whitegenocide . get the picture ?
hatespeech_implicit_4713,inferiority,white men  think you are a child .
hatespeech_implicit_4714,incitement,the answer is simple come legally you stay. come illegally you get deported. here illegally now you get deported.
hatespeech_implicit_4715,inferiority," we also know that intelligence is mostly hereditary and the rest is environmental . but bad environments are sure to be provided to children by stupid parents . that's partly what we mean when we say  "" invite the 3rd world  become the 3rd world "" "" . """
hatespeech_implicit_4716,stereotypical,the black guy is trying to tell the other guy what his iq is . #drainthesewer
hatespeech_implicit_4717,stereotypical," africa to be 80 % white  "" within 100 years "" "" i'm sure no one will mind . that would be racist . """
hatespeech_implicit_4718,incitement,"  "" : adolf "" "" smiley face "" "" t-shirt from the white resister : "" "" ; """
hatespeech_implicit_4719,stereotypical,muslims attack - a common theme around the world ! !
hatespeech_implicit_4720,inferiority,congress needs to pass laws making it illegal to release illegals into the local population without notifying ice.
hatespeech_implicit_4721,inferiority,does one need to be white to want stability? mass 3rd world immigration just is insane. no identity perspective needed
hatespeech_implicit_4722,inferiority,gross bastards. i'd say go back to your own country but we accidentally inbred you here. yuck.
hatespeech_implicit_4723,irony,"ridiculous garbage wackos spewing"""" excellent words i'm sure you can back up?"
hatespeech_implicit_4724,stereotypical,recycled criminal illegal alien.
hatespeech_implicit_4725,stereotypical,tore * why do jews hate white advocacy so much ? you need to check your jewish privilege .
hatespeech_implicit_4726,incitement,no  death is their poison . white man defend your own ! join and love your race  they call to you ! raise the banners of freedom !
hatespeech_implicit_4727,incitement,how did blacks get to america in the first place ? hmmm ... by the way white population is shrinking cuz they're killing themselves .
hatespeech_implicit_4728,incitement,they are sad that it's not a white person . lol .
hatespeech_implicit_4729,incitement,its.time for the white people to ! ! ! #immigration
hatespeech_implicit_4730,incitement,confederate heritage is white american history .
hatespeech_implicit_4731,irony,why are black people so good at excel ? they know a lot about cells
hatespeech_implicit_4732,inferiority,enforce immigration laws or become 'a third-world nation' - via
hatespeech_implicit_4733,white grievance,white man's downfall continues : white race now minority in london via
hatespeech_implicit_4734,white grievance,"really? dreamers just take form this country, a us soldier is willing to die for it. not surprising a dem made that comparison. ungrateful scumbags"
hatespeech_implicit_4735,stereotypical,if marry 4 and produce dozens  i too will be disadvantaged mr .. even to feed themif u have any intellect sir pl voice for ucc
hatespeech_implicit_4736,white grievance,brown antifa has turned on white antifa
hatespeech_implicit_4737,threatening,if he is deported he will return. the only solution is to execute him in the center of town and televise it.
hatespeech_implicit_4738,white grievance,of course they bc the msm hates and wants to destroy the white race bc we are the greatest race ever . w
hatespeech_implicit_4739,inferiority,it's simple folks islam is evil. it has nothing to offer our civilization. my space will remain a 100% islam free zone as long as i live
hatespeech_implicit_4740,white grievance,your demos are changing the face of white genocide  hunter ? glad you found friends .
hatespeech_implicit_4741,stereotypical,a reminder of what black people think about you  white man
hatespeech_implicit_4742,white grievance,if that is so  it clearly shows the hate crime punishment is only for white men .
hatespeech_implicit_4743,stereotypical,84 % of all wanted criminals in copenhagen are non-white | read more : via
hatespeech_implicit_4744,incitement,then go back to mexico .
hatespeech_implicit_4745,incitement,trump / taylor 2016 : let's make america hwhite again !
hatespeech_implicit_4746,stereotypical,who is behind mass third world immigration in sweden ?
hatespeech_implicit_4747,inferiority,"Person 1:: That's not your real hair, you're fully black! Person 2:: It's fake, stop trying to convince us that black people can have long hair! Two people in my class talking about my mid-back length curly hair, two weeks ago. I'm a 17 year old Eritrean (East African) female in London. It made me feel disappointed, enraged, but mostly, shocked by their ignorance and outright lack of manners."
hatespeech_implicit_4748,inferiority,we need to create safe zones in the countries creating refugees keep refugees in there home country usa does not need more 3rd world losers!
hatespeech_implicit_4749,incitement,- does anyone here at #queer want america to become islamic and be forced to dress like zahra billoo ?
hatespeech_implicit_4750,stereotypical,"  "" an imam is demanding the extermination of the jews "" "" ( via vladtepes ) the jew hate is mainstream islamic ... """
hatespeech_implicit_4751,white grievance,#whitegenocide #womenunited for #love who wants a #purpleheart ? #dodge and #win
hatespeech_implicit_4752,stereotypical,you know why . jews run the media and promote ' white guilt ' to paralyze white power . idea of bad black guy undermines the narrative .
hatespeech_implicit_4753,white grievance,#blacklivesmatter and again . black on white crime ! what a surprise ...
hatespeech_implicit_4754,inferiority,"egypt had an influential culture, therefore sweden must take millions of africans with 70 iqs to live on the government dime"
hatespeech_implicit_4755,inferiority,find me a study any time anywhere where blacks outperform any other race on intelligence tests.
hatespeech_implicit_4756,incitement,a nation is a product of race  culture and heritage of which a multicultural society destroys . white people need a land of their own .
hatespeech_implicit_4757,stereotypical,"I made a Chad tinder profile Females don't care how vulgar or disgusting you are when you're attractive, if I was to say the same things I've said to these people with my real picture they would call the cops on me  So far I've had 60 matches and none of them were disgusted by my messages, which were asking for sex straight up"
hatespeech_implicit_4758,incitement,talk to god today.you cant beat god no man can.tell me kkk y hitler hate people ?
hatespeech_implicit_4759,white grievance,from what i'm reading here in the us  it's racial hate from blacks on white  and especially the farmer .
hatespeech_implicit_4760,white grievance,: the extermination of the white race : the facts about britain and non-white immigration
hatespeech_implicit_4761,white grievance,it is never about color . are u wht ? paint ur skin . are u still white ?
hatespeech_implicit_4762,inferiority,"I wish GPS' had an avoid ghetto"" setting!"""
hatespeech_implicit_4763,white grievance,pegida is all about saving white race from onslaught of islam . hitler was saving his race from ill effects . his people voted 4him
hatespeech_implicit_4764,inferiority,is britain ready for a lunatic muslim ?
hatespeech_implicit_4765,white grievance,i think that separatism is a guise for race war . this white collective is out of rational fear . 1/2
hatespeech_implicit_4766,stereotypical," jews hate christians even more than  "" just "" "" white people  so i know i'm doing something right by claimin """
hatespeech_implicit_4767,incitement,these people actually believe this optic shtick has never been tried ? they think white power punk was the only thing ever done ?
hatespeech_implicit_4768,irony,"take a chapter out of merkel's book and make all white women wear a bracelet saying """"please don't sho"
hatespeech_implicit_4769,irony,the judge approves of invasion and aides in the harboring of fugitives. liberals are perfectly okay with it too!
hatespeech_implicit_4770,stereotypical,judeo-mason stratagem : 1 ) establish a democracy 2 ) create a central bank 3 ) seize control of mass media 4 ) destroy racial / cultural identity
hatespeech_implicit_4771,white grievance,white people are an endangered species that is affected by open borders .
hatespeech_implicit_4772,stereotypical,why do jews want access to all white countries hey ?
hatespeech_implicit_4773,inferiority,sorry muslim not the highest
hatespeech_implicit_4774,stereotypical,most recent fake feminist luring unschooled into mohammed trap of subjugation & abuse ; learn kill plan at
hatespeech_implicit_4775,inferiority,"yes, it's so simple!this is why the middle east and africa are so peaceful. no evil white people!"
hatespeech_implicit_4776,incitement,is breitbart now more radically pro-white than the occidental observer ? via
hatespeech_implicit_4777,incitement,continue staying white and christian . it has been helpful to your growth in america . keep your soul white and pure !
hatespeech_implicit_4778,inferiority,generally the white people who do race mix are pretty undesirable anyway. mudsharks are obese/dumb 9/10 times.
hatespeech_implicit_4779,irony,volkswagen gas emissions scandal . the germans are still trying to gas us .
hatespeech_implicit_4780,white grievance,: expulsion of white farmers has destroyed zimbabwe
hatespeech_implicit_4781,incitement,fuhrer's birthday today 20th april . pl gather near city centre churches with swastika flags & slogans heil hitler .
hatespeech_implicit_4782,inferiority,you don't have to hate them . jews aren't white . hitler  for all his mistakes  would have been b
hatespeech_implicit_4783,stereotypical,: elin krantz : just another dead white liberal female raped to death by non-white invader
hatespeech_implicit_4784,irony,"I think its wrong to refer to a negro as ""boy"" That implies they are people."
hatespeech_implicit_4785,inferiority,While talking to a co-worker over our break... Co-Worker:: Why do you have all those State Park brochures? Me:: I want to get into camping. I never did much of that growing up. Co-Worker:: You should find an outdoorsy guy to date! Then he can teach you all that stuff. I am a queer woman who is not interested in men.
hatespeech_implicit_4786,stereotypical,elderly [ white ] us man punches [ black thug ] protester at trump rally via . the tide has turned .
hatespeech_implicit_4787,stereotypical,uk universities to ban feminists and conservatives to avoid offending muslims
hatespeech_implicit_4788,irony,"from what i understand most major religions all pray to the same god . after tragedies often i hear ' god has a plan ' well , frankly i think they are right . like after sandy hook , you know , like <number> kids were murdered . that was part of gods plan . i mean , how else is he going to keep coming up with virgins for the suicide bombers ."
hatespeech_implicit_4789,white grievance,they won't be happy until another white man ( ) falls to his knees and cucks out . #maga
hatespeech_implicit_4790,white grievance,black lives matter calls for white deaths so they are another hate group .
hatespeech_implicit_4791,irony,what do you do when someone is having a seizure in the bath ? throw a load of dirty laundry in .
hatespeech_implicit_4792,threatening,put it up his murdering rump and detonate it
hatespeech_implicit_4793,incitement,the heroic drama : dr . goebbels calls volkssturm for national defense ( video ) via
hatespeech_implicit_4794,stereotypical,yes  jihadi . wager of war . that's what he was .
hatespeech_implicit_4795,white grievance,2017 : white people not wanting to be demographically annihilated is white supremacist
hatespeech_implicit_4796,incitement,i hope white racial consciousness reaches a po
hatespeech_implicit_4797,stereotypical," rt of course  jew-media to poison white brains : [ bad ]  "" neo-nazis "" "" "" "" skirmished "" "" w / "" "" well-organized "" "" "" "" counter "" "" - protesters """
hatespeech_implicit_4798,incitement,What's is gained by one dead faggot Jew?
hatespeech_implicit_4799,inferiority,slavery in america was nothing more than farming . that's why black birthrate was like white birthrate
hatespeech_implicit_4800,white grievance,elder  how in world are all of these racist / liberal democrats & racist immigrants  w
hatespeech_implicit_4801,white grievance,white men are shot by cops three times more often than black men are . the media however  does not sensationalize the event when whitey inv .
hatespeech_implicit_4802,incitement,beautiful white life !
hatespeech_implicit_4803,irony,What's the only time you wink at a black person ? When you're aiming.
hatespeech_implicit_4804,incitement,when a british prime minister praised adolf hitler as greatest living german #swrm via
hatespeech_implicit_4805,irony,"how many times can you screw a blonde ? i do n't know , how much time you got ?"
hatespeech_implicit_4806,stereotypical,ferguson happened b / c a black criminal tried to kill a white cop . stop pandering to black thugs . seriously . #gotrump
hatespeech_implicit_4807,inferiority,now all of the sudden immigrants are not a good idea? not liking the 3rd world uneducated unskilled losers who have no desire to assimulate
hatespeech_implicit_4808,incitement,white resistance increases as minority status looms via tide comes in the tide goes out .
hatespeech_implicit_4809,stereotypical,new info graphic : most police are white  most criminals are black  = many blacks shot by white officers #dothemath
hatespeech_implicit_4810,incitement,white welcome aboard  glad to have you
hatespeech_implicit_4811,threatening,i believe it. that scum deserves to have aids!
hatespeech_implicit_4812,irony,"lol sure you do hon, you value god so much you support daily the slaughter if his most precious gifts. save illegals & kill babies"
hatespeech_implicit_4813,stereotypical," how do  "" they "" "" describe the white house correspondence dinner ? as a anti-white jewish propaganda rally ? """
hatespeech_implicit_4814,inferiority,"unreal! according to lynch, we now have over 30 million mexican illegals in the usa."
hatespeech_implicit_4815,threatening,"enough!let's ship all those muslim,crooked liberaltard and crackedhead protesters away#maga"
hatespeech_implicit_4816,white grievance,the humanitarian crisis & the coming crime wave in u.s. cities stop the #amnesty nightmare!
hatespeech_implicit_4817,stereotypical," rt : how do you reconcile your view with the koran commanding  "" kill the """
hatespeech_implicit_4818,white grievance,are we actually fighting an asymmetrical war against white genocide or are we just playing tiddlywinks with enemies who mean to kill us ?
hatespeech_implicit_4819,stereotypical,in b k dutt colony  3 public parks out of 6 have been encroached by muslims in name of wakfboard.outsider muslims stop hindus 2 enter
hatespeech_implicit_4820,threatening,keep muslims out ! we have been warned !
hatespeech_implicit_4821,white grievance,i think i'll continue sticking up for white people but thank you for your input .
hatespeech_implicit_4822,incitement,white will dominate ! sieg heil hitler
hatespeech_implicit_4823,incitement,we must learn from the mistakes of our ancestors . hitler made a deal with them and look what they did to him .
hatespeech_implicit_4824,incitement,we are together with the white race at present in their struggle against various forms of jihad .
hatespeech_implicit_4825,inferiority,"minnesota has a muslim problem, not a recruiting problem. plenty of 3rd world """"#refugee"""" parasites here. #tcot"
hatespeech_implicit_4826,white grievance,there it is kids ... death of the white race ...
hatespeech_implicit_4827,white grievance,former cop and author james lancia & i discuss his book  political correctness  jewish supremacy & #whitegenocide
hatespeech_implicit_4828,incitement,a black state is a good idea . get them out of here . white states are good ideas  too .
hatespeech_implicit_4829,white grievance,it's okay to be fellow white
hatespeech_implicit_4830,irony,master obama wants a cheap labor force for his plantation! smile & be happy while u work!
hatespeech_implicit_4831,white grievance,what is a white hispanic ?
hatespeech_implicit_4832,inferiority,time to band together and get sickening vocal. whatever it takes to stop this garbage and the carriers of garbage. t
hatespeech_implicit_4833,inferiority,letters after name doing hideous procedures. people asleep. need to study truth (real) about these beasts!
hatespeech_implicit_4834,white grievance," anyone white that isn't anti - white & against #white genocide is  "" too racist . "" "" """
hatespeech_implicit_4835,threatening,"dear #blacklivesmatter, keep shooting at police. i am certain they will not mind when citizens shoot you. . ."
hatespeech_implicit_4836,white grievance,maybe feminists who hate men & want to blame the white race for everything wrong ?
hatespeech_implicit_4837,irony,you'd think a jew would be more sensitive about people getting gassed .
hatespeech_implicit_4838,irony,wow you guys put up more posters ! truly a major victory for the white race
hatespeech_implicit_4839,stereotypical," native german children forced to cook & clean for muslim immigrants as part of  "" work experience "" "" via """
hatespeech_implicit_4840,irony,i got arrested for killing a black man . they charged me for impersonating a police officer .
hatespeech_implicit_4841,incitement,unity among white people is what makes america great ! minorities and diversity make america weak and our society crumble !
hatespeech_implicit_4842,inferiority,obama paid for the illegals!
hatespeech_implicit_4843,white grievance,your right the money yhey take from america and send it back to mexico helps yhem grow there economy
hatespeech_implicit_4844,irony,but they'll pack explosives made with gelatin to their bodies and explode themselves in a spray of pig fat.
hatespeech_implicit_4845,incitement,oh sheeeiiiitt ! supektet white suepremist taking over !
hatespeech_implicit_4846,incitement,#border patrol ordered to release illegals still soaking wet from rio grande via #immigration
hatespeech_implicit_4847,white grievance,are you serious ? even whites know this.they only give aid to steal more
hatespeech_implicit_4848,irony,If a woman is in a forest and there is no one around to hear her. Is she still wrong?
hatespeech_implicit_4849,incitement,good. just take back your citizens.
hatespeech_implicit_4850,incitement,cabela's is the last stand of implicit white identity .
hatespeech_implicit_4851,inferiority,"about 8% of what it costs to feed, clothe, house & incarcerate them every year. #buildthatwall!"
hatespeech_implicit_4852,inferiority,-when you #blacktrash sons-of-#crackwhore mommas want a dialog let me know? you are pathetic #urbanboybitch pukes!
hatespeech_implicit_4853,white grievance,guidestar using a hate group ( southern poverty law ctr ) to identify christian  pro-life  pro constitution group and mislabel them !
hatespeech_implicit_4854,white grievance,... also  organized jewry and anti-white
hatespeech_implicit_4855,threatening,no more jobs for illegals!!
hatespeech_implicit_4856,stereotypical," 2 . mexico encourages their people to immigrate to the us precisely because it serves as an  "" escape valve "" "" """
hatespeech_implicit_4857,incitement," texas ; fighting foragainst the islamo-fascist dictatorship of  "" no border "" "" """
hatespeech_implicit_4858,incitement,recruiting white nationalist with a jew as your mascot ? talk about mixed message .
hatespeech_implicit_4859,inferiority,if you check out the banned video on race and iq  at about 14 minutes they show a graph . it says that in america 16 % of blacks are as smart as the average white person .
hatespeech_implicit_4860,inferiority,"actually, it's a result of the great great great grandchildren of those said slaves being a drain on society"
hatespeech_implicit_4861,irony,marrying children and female genital mutilation all good!
hatespeech_implicit_4862,threatening,"sanctioned?!? deported, then finally shipped out to a remote island for repeated offenses. *lol* #endtheinvasion"
hatespeech_implicit_4863,incitement,: good news : white pride america merges with the national socialist movement ! via
hatespeech_implicit_4864,stereotypical,pakistani sex-gang attacks covered up for fear of racism #swrm via
hatespeech_implicit_4865,threatening,-arrest & deport everyone of those law breaking sunday bitches and especially the murderers!
hatespeech_implicit_4866,stereotypical,jews crown miss holocaust survivor in morbid beauty pageant #withjewswelose
hatespeech_implicit_4867,irony,and if some horny lesbian watches you pee you're in with it? not disgusting at all. duh
hatespeech_implicit_4868,threatening,take the money away from sanctuary cities
hatespeech_implicit_4869,incitement,#iffootballdidntexist white men would fulfill their tribal instinct by standing up for their own kind  not worshipping negros who hate them .
hatespeech_implicit_4870,stereotypical,atheist  marxist  communist  are child molester sodomites . that is the fuhrer adolf hitler victimized
hatespeech_implicit_4871,incitement,this country needs more white immigrants .
hatespeech_implicit_4872,white grievance,that's not what he was saying . women voting objectively caused white genocide / white demographic decline .
hatespeech_implicit_4873,white grievance,extinction of america's white population speeds up #swrm #whitegenocide #prowhite #speedsup via
hatespeech_implicit_4874,irony,bye bye. we won't miss ur welfare sucking dem ass.
hatespeech_implicit_4875,stereotypical,"Not all gay men are sissies, but all sissies are gay."
hatespeech_implicit_4876,white grievance,sencha macrae & i talk #whitegenocide  weaponization of history  & hidden history of white race :
hatespeech_implicit_4877,white grievance,15 year old white danish girl blinded by african muslims in racially motivated hate crime | read via
hatespeech_implicit_4878,white grievance,: is burning whites the new knock out game for blacks ?
hatespeech_implicit_4879,incitement,nonsense . monuments to evil still remain . washington jefferson they owned slaves it's good . white race might will never die due to ignorance
hatespeech_implicit_4880,white grievance," everyone isn't  "" comingling "" "" only white people and white countries have to "" "" comingle "" "" """
hatespeech_implicit_4881,stereotypical,black on white murders grow more sadistic in south africa ( video ) via #onthehill
hatespeech_implicit_4882,white grievance,white  the new black
hatespeech_implicit_4883,incitement,elder from all of white racist trump loving americans . happy thanksgiving to you and your family sir .
hatespeech_implicit_4884,white grievance,white genocide alert .. detroit : the death of white civilisation | more : via
hatespeech_implicit_4885,incitement,are you on a kill list ? islamic state has posted names of 15000 american citizens on kill lists . #scn
hatespeech_implicit_4886,threatening,"build the wall, deport illegals!"
hatespeech_implicit_4887,incitement,its my understanding that most abortions are by white women . judging from the surge in the non white population it
hatespeech_implicit_4888,stereotypical,"amazing, she's a candidate that conspires with illegal immigrants for votes, wow and she wants to be president"
hatespeech_implicit_4889,incitement,heather heyer is a martyr to a big fat lie concocted by the anti white liberal media & th
hatespeech_implicit_4890,white grievance,nonsense . slaves  unlike poor whites  had access to healthcare and a better diet than even modern blacks .
hatespeech_implicit_4891,white grievance,: italian authorities have blocked access to stormfront in italy and arrested patriots for posting on it ! read more : h ...
hatespeech_implicit_4892,incitement,white power accessories
hatespeech_implicit_4893,white grievance,#southafrica : the white #refugees no one wants via
hatespeech_implicit_4894,irony,"good , they want illegals, watch what you wish for."
hatespeech_implicit_4895,inferiority,"apple capital of the world in central wa state has thousands illegal aliens working in apple sheds. wenatchee, yakima etc please help"
hatespeech_implicit_4896,white grievance,found in history proof cameron hates white british ... heres a racist ! !
hatespeech_implicit_4897,white grievance,the white people are not running from your insults anymore . we are owning them now !
hatespeech_implicit_4898,stereotypical," white rhodesians  boers ; we knew about jews  trusted them as  "" white "" "" . we blinded ourselves 2 what jews did . """
hatespeech_implicit_4899,irony,"ah, the negro-mancer mage class makes its appearance."
hatespeech_implicit_4900,incitement,at least the fires still lit there's hope . i wish us white had our own homeland achieved peacefully but achieved at all is a +
hatespeech_implicit_4901,irony,What do blacks and this thread have in common? Both are gonna get locked up
hatespeech_implicit_4902,threatening,this is an unarmed takeover of this country invasion without a shot fired?
hatespeech_implicit_4903,white grievance,tanstaafl joins me to discuss the jewish agenda to genocide the white race  the #altright  trump  and more !
hatespeech_implicit_4904,irony,what is the difference between a black person and a bench ? at least a bench can support a family
hatespeech_implicit_4905,white grievance,#stopextinction of the white race . your #children need you :
hatespeech_implicit_4906,inferiority,no behead muslims and all those who know no love or forgiveness
hatespeech_implicit_4907,incitement,absolutely not . white protestant christians built america and
hatespeech_implicit_4908,inferiority,"****they dont look human. they look like a bunch of ugly monkeys, sorry monkeys r better looking !!!"
hatespeech_implicit_4909,irony,"isn't their mentality, or lack of, so twisted?!!! the men prefer men but want to look like women. women prefer women but dress like men. lol"
hatespeech_implicit_4910,irony,What's the difference between black dad's and boomerangs Boomerangs are expensive
hatespeech_implicit_4911,incitement,the american government need to try these law breakers and send them to jail no moe sanctuary cities !!!!!!
hatespeech_implicit_4912,stereotypical,84 % of all wanted criminals in copenhagen are non-white | more : via
hatespeech_implicit_4913,inferiority,biological difference between white civilization & black civilization . race is bone-deep . dna manifests differently .
hatespeech_implicit_4914,incitement," glaciers  nordic women  peace and prosperity . libs tell me a white ethnostate is  "" racist . "" "" so what ? """
hatespeech_implicit_4915,inferiority,thanks 4follow soon it will be man & goat b/c citizen of the loonie left
hatespeech_implicit_4916,white grievance,white people wanting to live is racist .
hatespeech_implicit_4917,inferiority,you sound like a lefty . trash is trash  even if they're white . we're not all equal .
hatespeech_implicit_4918,incitement,i think the us constitution would be fine with an additional clause specifying only whites
hatespeech_implicit_4919,incitement,not knowing the context of your post  i'll assume it's in sync with unveiling the deceit targeted against the adolf hitler .
hatespeech_implicit_4920,inferiority,"have you ever written about islam being a crutch for a failed civilization? im new to your work, just wondering."
hatespeech_implicit_4921,irony," basically ? she outright said it . this is leftist doctrine 101 all whites are racist even the  "" anti-racist "" "" ones . """
hatespeech_implicit_4922,stereotypical,treacherous  scheming jews bully germans into paying romanian holocaust survivors
hatespeech_implicit_4923,white grievance,come on  hedd ! you know white people arent allowed to identify and associate based on race ! only blacks  asians  jews and mestizos can do that ! we have to help all people ! even if they hate our guts ! its almost as if were called upon to be better than them ...
hatespeech_implicit_4924,stereotypical,pls sign! add your name to stop the dog torture festival in #china #stopyulin2016
hatespeech_implicit_4925,white grievance," rt new insight from nro writer who thinks white working class communities  "" deserve to die "" "" : """
hatespeech_implicit_4926,white grievance,its about erasing white people
hatespeech_implicit_4927,inferiority,"and you'll be competing with excessive immigration, keeping your wage down to 3rd world levels"
hatespeech_implicit_4928,incitement,white genocide is worldwide  not just in america . it is something we can rally around in every white nation .
hatespeech_implicit_4929,irony,"mt : """"we must resist ebolaphobia. these viruses just come here for a better life, to do jobs that american viruses refuse to do."
hatespeech_implicit_4930,stereotypical," uk : muslim parents planned  "" trojan horse "" "" strategy to oust non-muslim headteachers and turn schools into muslim """
hatespeech_implicit_4931,incitement,back in 2012  i will never forget how obama went down the list appealing to non-whites on racial grounds
hatespeech_implicit_4932,irony,What do you call it when a black person hides from a cop at night? Good use of camouflage.
hatespeech_implicit_4933,incitement,white revolution *
hatespeech_implicit_4934,threatening,This pajeet bitch needs to seriously fuck off.
hatespeech_implicit_4935,threatening,"all the more 4 them to block this. they are bought. they are criminal, they are corrupt, they are anti trump and we need to get rid of them"
hatespeech_implicit_4936,inferiority,Hitler was a good doctor. He cured tons of disabilities.
hatespeech_implicit_4937,stereotypical,that's because it's their religious duty to rid the world of women  permanently .
hatespeech_implicit_4938,white grievance,the war against white people proof #tcot
hatespeech_implicit_4939,stereotypical,what could people in disagreement with national socialism possibly be missing ? murderous thuggery = we got it . individ liberty is best .
hatespeech_implicit_4940,white grievance," rt also these crazy nazis came out after weeks of people saying to  "" kill all white people "" "" "" "" white people should be extinct "" "" they want a war """
hatespeech_implicit_4941,irony,What do White people get in return for letting Blacks have Black heritage month? Father's Day
hatespeech_implicit_4942,inferiority,"fuck it all. we should have laws making stupidy illegal. thus, overpopulation goes down"
hatespeech_implicit_4943,stereotypical,looks like it was a big weekend worldwide for muslim terrorist crimes . as usual the world turns a blind eye to these people .
hatespeech_implicit_4944,irony,police standing down  let antifa blm destroy & that have targeted them  resign  let antifa
hatespeech_implicit_4945,stereotypical,israel has always been our enemy . jews hate white christians even more than muslims . #parisattaques
hatespeech_implicit_4946,threatening,"bullets are cheaper than trials, or housing him for a day."
hatespeech_implicit_4947,stereotypical,a certain 1400 years old religious ideology has proven to be the biggest killing machine of innocent people in human history
hatespeech_implicit_4948,stereotypical,the peaceful muslim religion . when they say peaceful they mean rest in peace . look at this typical mu
hatespeech_implicit_4949,incitement,i like is explicitly pro-white . they are polite about it but they are pro-white . is also a good group .
hatespeech_implicit_4950,white grievance,: by falsely accusing people of being racist  you grotesque libs have been the real racist all along .
hatespeech_implicit_4951,incitement,stay white  my dear christian friend  stay white .
hatespeech_implicit_4952,irony,"muslim's are putting in practice. if mohammed done it, then it's fine."
hatespeech_implicit_4953,inferiority,just look at their face! each one of them has a blood thirsty eye. freak!
