id,year,party,text,ground_truth,manifesto_id,date,cmp_code,countryname,partyname,partyabbrev,parfam
manifestos_issues_detailed_8821,2007,21111,"For many households, rent is too heavy a burden.",Welfare State Expansion,21111_200706,200706,504,Belgium,Ecologists,ECOLO,10
manifestos_issues_detailed_8822,2014,64110,The Wahakura Welcome Pack will be available to all babies born from 1 June 2015.,Welfare State Expansion,64110_201409,201409,504,New Zealand,Green Party of Aotearoa New Zealand,Greens,10
manifestos_issues_detailed_8823,2012,31110,"Establish new missions with the profession: monitoring and summarizing medical records and specialist advice,",Welfare State Expansion,31110_201206,201206,504,France,Europe Ecology - The Greens,EÉLV,10
manifestos_issues_detailed_8824,2016,55110,//2.Democratic control of all procedures and limitation of doctors' self-reliance.,Welfare State Expansion,55110_201605,201605,504,Cyprus,Movement of Ecologists - Citizens' Cooperation,,10
manifestos_issues_detailed_8825,2017,22110,13. We fiscalize the AOW and increase the incomes of elderly people who have limited or no supplementary pension.,Welfare State Expansion,22110_201703,201703,504,Netherlands,Green Left,GL,10
manifestos_issues_detailed_8826,2019,51110,We want it to have an even brighter future.,Welfare State Expansion,51110_201912,201912,504,United Kingdom,Green Party of England and Wales,GPEW,10
manifestos_issues_detailed_8827,2006,22110,"In institutions, the groups are getting smaller and the buildings better.",Welfare State Expansion,22110_200611,200611,504,Netherlands,Green Left,GL,10
manifestos_issues_detailed_8828,2013,23113,"In calculating the RMG, one's income from work should be taken into account more generously.",Welfare State Expansion,23113_201310,201310,504,Luxembourg,The Greens,,10
manifestos_issues_detailed_8829,2006,22110,"If people are unlucky and become totally disabled, good benefits are a given.",Welfare State Expansion,22110_200611,200611,504,Netherlands,Green Left,GL,10
manifestos_issues_detailed_8830,2015,51110,Expand the workforce to drive the wholesale improvement of mental health services.,Welfare State Expansion,51110_201505,201505,504,United Kingdom,Green Party of England and Wales,GPEW,10
manifestos_issues_detailed_8831,2019,63110,Get help with your mental health without delay,Welfare State Expansion,63110_201905,201905,504,Australia,Australian Greens,,10
manifestos_issues_detailed_8832,2010,86110,can be converted into a longer-term housing loan repayment subsidy and a,Welfare State Expansion,86110_201004,201004,504,Hungary,Politics Can Be Different,LMP,10
manifestos_issues_detailed_8833,2006,82110,"The Greens advocate the creation and development of a conceptually defined decentralized ""backbone"" network of public non-profit health care facilities providing basic care at least to the minimum mandatory extent on the basis of binding treatment standards.",Welfare State Expansion,82110_200606,200606,504,Czech Republic,Green Party,SZ,10
manifestos_issues_detailed_8834,2017,41113,"In order to improve the financial position of the statutory pension system and make it more solidly financed, we want to pay for non-insurance benefits out of taxpayers' money and offer",Welfare State Expansion,41113_201709,201709,504,Germany,Alliance‘90/Greens,90/Greens,10
manifestos_issues_detailed_8835,2013,23113,"--promote new forms of cohabitation and create a space- and energy-efficient housing supply that is child-friendly, suitable for senior citizens, barrier- and traffic-free, and helps young adults to start their own business; --expand",Welfare State Expansion,23113_201310,201310,504,Luxembourg,The Greens,,10
manifestos_issues_detailed_8836,2020,64110,"Fund family violence experts in courts, as recommended by the Family Violence Death Review Committee.",Welfare State Expansion,64110_202010,202010,504,New Zealand,Green Party of Aotearoa New Zealand,Greens,10
manifestos_issues_detailed_8837,2017,41113,Because it's not just the little ones who need their parents.,Welfare State Expansion,41113_201709,201709,504,Germany,Alliance‘90/Greens,90/Greens,10
manifestos_issues_detailed_8838,2015,51110,"Employers would be obliged to offer and contribute to this pension scheme, as they are now with stakeholder pensions;",Welfare State Expansion,51110_201505,201505,504,United Kingdom,Green Party of England and Wales,GPEW,10
manifestos_issues_detailed_8839,2022,63110,"and increase funding to provide specialist homelessness services, more beds for people experiencing crisis, or in need of respite or supported transitional housing.",Welfare State Expansion,63110_202205,202205,504,Australia,Australian Greens,,10
manifestos_issues_detailed_8840,2020,53110,"The new circular economy which comes with this Green New Deal will work best when everyone has universal access to health, housing and educational services.",Welfare State Expansion,53110_202002,202002,504,Ireland,Green Party,Greens,10
manifestos_issues_detailed_8841,2014,21112,"For example, Green wants to upgrade the private rental market.",Welfare State Expansion,21112_201405,201405,504,Belgium,Green!,groen!,10
manifestos_issues_detailed_8842,2021,41113,We will establish monitoring bodies and regularly review the effectiveness of the measures taken.,Welfare State Expansion,41113_202109,202109,504,Germany,Alliance‘90/Greens,90/Greens,10
manifestos_issues_detailed_8843,2014,21112,The condition for more centralization is better cooperation between fewer and more specialized hospitals and services and timely referral. (F),Welfare State Expansion,21112_201405,201405,504,Belgium,Green!,groen!,10
manifestos_issues_detailed_8844,2021,41113,"For the work of migrant domestic helpers and care workers, we want to develop a legal framework that defines rights and obligations for both sides (care household and care worker).",Welfare State Expansion,41113_202109,202109,504,Germany,Alliance‘90/Greens,90/Greens,10
manifestos_issues_detailed_8845,2010,21111,"Ecolo is calling for the extension of parental leave to be spread over the 3 years following the birth of the child, in line with the need for rest (not just the months after childbirth), and for parental leave to be extended to the mother's wife.",Welfare State Expansion,21111_201006,201006,504,Belgium,Ecologists,ECOLO,10
manifestos_issues_detailed_8846,2013,41113,"To achieve this, we first need more and better daycare places to support children from an early age and better qualified childminders.",Welfare State Expansion,41113_201309,201309,504,Germany,Alliance‘90/Greens,90/Greens,10
manifestos_issues_detailed_8847,2019,35130,"We intend to listen to everyone, including health professionals and users, in order to find long-term solutions that will strengthen the SNS and make everyone see themselves in it, feel it as their own and be motivated to contribute to its long-term sustainability and quality.",Welfare State Expansion,35130_201910,201910,504,Portugal,Free,L,10
manifestos_issues_detailed_8848,2019,21111,- The most effective way to help solve the problem of homelessness is... to provide housing for the homeless.,Welfare State Expansion,21111_201905,201905,504,Belgium,Ecologists,ECOLO,10
manifestos_issues_detailed_8849,2013,12110,"Focus on a more holistic patient approach in healthcare, where body, mind and social situation are seen in context.",Welfare State Expansion,12110_201309,201309,504,Norway,Green Party,MDG,10
manifestos_issues_detailed_8850,2019,62110,"They built the society we now enjoy, have a wealth of experience and continue to contribute to the economic and social life of our communities and country.",Welfare State Expansion,62110_201910,201910,504,Canada,Green Party,,10
manifestos_issues_detailed_8851,2011,14110,Social security for entrepreneurs must be improved.,Welfare State Expansion,14110_201104,201104,504,Finland,Green Union,VL,10
manifestos_issues_detailed_8852,2019,21111,Increase social benefits up to the at-risk-of-poverty threshold.,Welfare State Expansion,21111_201905,201905,504,Belgium,Ecologists,ECOLO,10
manifestos_issues_detailed_8853,2019,42110,"Midwives are the contact persons for prenatal care, birth preparation and care of mother and child.",Welfare State Expansion,42110_201909,201909,504,Austria,The Greens,GRÜNE,10
manifestos_issues_detailed_8854,2013,41113,", and expanding the childcare and education infrastructure.",Welfare State Expansion,41113_201309,201309,504,Germany,Alliance‘90/Greens,90/Greens,10
manifestos_issues_detailed_8855,2019,35120,"Promoting emergency, medium-term, individual or collective accommodation, and providing support for continued accommodation, such as social housing or rental support;",Welfare State Expansion,35120_201910,201910,504,Portugal,People-Animals-Nature,PAN,10
manifestos_issues_detailed_8856,2014,21112,"61.We strengthen the local level rather than erode it, by making the Social Houses much more the center for all local assistance and services.",Welfare State Expansion,21112_201405,201405,504,Belgium,Green!,groen!,10
manifestos_issues_detailed_8857,2022,63110,"These facilities have saved lives, minimised injury and provided people with a path to health care and social services.",Welfare State Expansion,63110_202205,202205,504,Australia,Australian Greens,,10
manifestos_issues_detailed_8858,2009,171101,Encourage the development of health education programs because of their relevance to public health and disease prevention.,Welfare State Expansion,171101_200907,200907,504,Mexico,Mexican Green Ecologist Party,PVEM,10
manifestos_issues_detailed_8859,2017,12110,"Interdisciplinary and interagency cooperation must be significantly strengthened to ensure that people with chronic diseases, serious/acute mental illnesses and/or substance abuse problems receive adequate treatment and good care.",Welfare State Expansion,12110_201709,201709,504,Norway,Green Party,MDG,10
manifestos_issues_detailed_8860,2021,155201,"b) On Friday, April 23, the Government, through the Undersecretariat of Social Welfare, presented the results of the 7th Social Protection Survey (EPS).",Welfare State Expansion,155201_202111,202111,504,Chile,Progressive Party,PRO,20
manifestos_issues_detailed_8861,2017,155026,orienting its policies towards prevention and promotion with a focus on the most vulnerable.,Welfare State Expansion,155026_201711,201711,504,Chile,Broad Front,FA,20
manifestos_issues_detailed_8862,2017,155021,Its mission will be to inform and accompany the employment path of all users who require guidance and support in the search for employment.,Welfare State Expansion,155021_201711,201711,504,Chile,New Majority for Chile,,20
manifestos_issues_detailed_8863,2010,22220,There is no tampering with dismissal protection.,Welfare State Expansion,22220_201006,201006,504,Netherlands,Socialist Party,SP,20
manifestos_issues_detailed_8864,2018,11220,"For you to get the help you need, healthcare professionals need to be able to do their job in peace and quiet.",Welfare State Expansion,11220_201809,201809,504,Sweden,Left Party,V,20
manifestos_issues_detailed_8865,2019,35220,"The defense of an administration and public services at the service of the people and the country, with:",Welfare State Expansion,35220_201910,201910,504,Portugal,Portuguese Communist Party,PCP,20
manifestos_issues_detailed_8866,2013,12221,It's a big problem that many people don't get help when they need it.,Welfare State Expansion,12221_201309,201309,504,Norway,Socialist Left Party,SV,20
manifestos_issues_detailed_8867,2019,181210,"open 24 hours a day,",Welfare State Expansion,181210_201905,201905,504,South Africa,Economic Freedom Fighters,EEF,20
manifestos_issues_detailed_8868,2017,155026,"We will include Complementary Medicines as a therapeutic tool to address health from an integral perspective,",Welfare State Expansion,155026_201711,201711,504,Chile,Broad Front,FA,20
manifestos_issues_detailed_8869,2005,155021,and favoring good municipal management.,Welfare State Expansion,155021_200512,200512,504,Chile,Concert of Parties for Democracy,,20
manifestos_issues_detailed_8870,2019,21230,"We want to maintain control over its quality, for residents and staff.",Welfare State Expansion,21230_201905,201905,504,Belgium,Workers' Party of Belgium,PTB/PVDA,20
manifestos_issues_detailed_8871,2011,33220,"We defend the public character of the national health system, without ""hybrid-mixed"" or parasitic formulas, always oriented towards the benefit of the market.",Welfare State Expansion,33220_201111,201111,504,Spain,United Left,IU,20
manifestos_issues_detailed_8872,2009,155025,"Finally, as is evident to all the sick and their families, the sale of medicines has become a scandalous instrument of theft from the sick.",Welfare State Expansion,155025_200912,200912,504,Chile,Together we can do more for Chile,PODEMOS,20
manifestos_issues_detailed_8873,2018,86221,We allow low-income families to deduct the cost of care for elderly relatives from their taxes.,Welfare State Expansion,86221_201804,201804,504,Hungary,Democratic Coalition,DK,20
manifestos_issues_detailed_8874,2019,33210,"One of them was the exclusion of many neighbors who were far from health care,",Welfare State Expansion,33210_201911,201911,504,Spain,We can,,20
manifestos_issues_detailed_8875,2019,35211,"The central government provides only 11,000 of these dwellings, less than half of what the municipality of Lisbon offers (around 25,000).",Welfare State Expansion,35211_201910,201910,504,Portugal,Left Bloc,BE,20
manifestos_issues_detailed_8876,2019,21230,-Prevention is better than cure.,Welfare State Expansion,21230_201905,201905,504,Belgium,Workers' Party of Belgium,PTB/PVDA,20
manifestos_issues_detailed_8877,2002,180240,"Set up ecocities in the channels of the main rivers, creating health complexes with hospitals suitable for the care of the populations scattered in the great valleys, which today lack the minimum resources in this area.",Welfare State Expansion,180240_200210,200210,504,Brazil,Hope for Brasil Coalition,,20
manifestos_issues_detailed_8878,2019,13229,We would rather spend resources on welfare at home,Welfare State Expansion,13229_201906,201906,504,Denmark,Red-Green Unity List,EL,20
manifestos_issues_detailed_8879,2009,12221,and good community solutions are the most productive,Welfare State Expansion,12221_200909,200909,504,Norway,Socialist Left Party,SV,20
manifestos_issues_detailed_8880,2005,12221,SV wants to give power and responsibility back to elected representatives and strengthen public ownership.,Welfare State Expansion,12221_200509,200509,504,Norway,Socialist Left Party,SV,20
manifestos_issues_detailed_8881,2017,155026,"will be an intersectoral public policy coordinator among the different agencies that develop policies and programs for those sectors of the population that require special and/or permanent care,",Welfare State Expansion,155026_201711,201711,504,Chile,Broad Front,FA,20
manifestos_issues_detailed_8882,2017,155026,"Increase in the number of geriatric specialists,",Welfare State Expansion,155026_201711,201711,504,Chile,Broad Front,FA,20
manifestos_issues_detailed_8883,2018,180230,and urban reform.,Welfare State Expansion,180230_201810,201810,504,Brazil,The People happy again,,20
manifestos_issues_detailed_8884,2006,22220,But not everyone plays sports.,Welfare State Expansion,22220_200611,200611,504,Netherlands,Socialist Party,SP,20
manifestos_issues_detailed_8885,2013,12221,To contribute to good framework conditions to create common arenas for knowledge sharing about self-organized self-help work and strengthen the focus on local self-help work.,Welfare State Expansion,12221_201309,201309,504,Norway,Socialist Left Party,SV,20
manifestos_issues_detailed_8886,2017,155026,"For this reason, during our government we will advance in generating integrated health networks in the health services,",Welfare State Expansion,155026_201711,201711,504,Chile,Broad Front,FA,20
manifestos_issues_detailed_8887,2018,86111,"In Hungary, the share of social rented housing available for rent is only 1.5%, while tens of thousands of flats are vacant.",Welfare State Expansion,86111_201804,201804,504,Hungary,Dialogue for Hungary,PM,20
manifestos_issues_detailed_8888,2014,11220,We need to make major investments in welfare where the money ends up in activities and not in the pockets of private venture capital companies.,Welfare State Expansion,11220_201409,201409,504,Sweden,Left Party,V,20
manifestos_issues_detailed_8889,2014,21230,"according to the fod Social security, this is one of the most important evolutions in social security in the last decade.",Welfare State Expansion,21230_201405,201405,504,Belgium,Workers' Party of Belgium,PTB/PVDA,20
manifestos_issues_detailed_8890,2019,33220,"Barely one in five of us have been able to leave home, the precariousness does not allow us to sign 30-year mortgages and rents are skyrocketing, thanks to speculators and vulture funds.",Welfare State Expansion,33220_201911,201911,504,Spain,United Left,IU,20
manifestos_issues_detailed_8891,2019,35211,"With a few exceptions, direct provision by the state (generally defined and applied at local authority level) has been limited mainly to the lowest cost and lowest quality social housing segment (construction, architectural and urban), carried out in the context of programs such as the Special Rehousing Program launched in 1993, which led to the rehousing of around 45,000 families, while creating or maintaining ghetto logic.",Welfare State Expansion,35211_201910,201910,504,Portugal,Left Bloc,BE,20
manifestos_issues_detailed_8892,2019,13110,"The Alternative wants a prioritization institute to consist of citizens, researchers and professionals to ensure that the prioritization task is rooted in subject-specific knowledge and that it is democratic and ethical.",Welfare State Expansion,13110_201906,201906,504,Denmark,Alternativ,,20
manifestos_issues_detailed_8893,2002,180230,"(b) adoption of scholarships for young people between 16 and 25 years old, from low-income families,",Welfare State Expansion,180230_200210,200210,504,Brazil,Coalition Lula for President,,20
manifestos_issues_detailed_8894,2017,41223,"Such a society must safeguard different life plans and promote self-determination in solidarity, instead of ego corporations in competition.",Welfare State Expansion,41223_201709,201709,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8895,2019,33230,We will increase the amounts of the various economic benefits to guarantee adequate care in the family environment.,Welfare State Expansion,33230_201911,201911,504,Spain,More Country - Equo,,20
manifestos_issues_detailed_8896,2018,86340,"""housing first"" schemes that have been tried and tested elsewhere",Welfare State Expansion,86340_201804,201804,504,Hungary,Together 2014 -Dialogue for Hungary Electoral Alliance,E14-PM,20
manifestos_issues_detailed_8897,2019,35220,and the creation of the National Medicines Laboratory.,Welfare State Expansion,35220_201910,201910,504,Portugal,Portuguese Communist Party,PCP,20
manifestos_issues_detailed_8898,2019,33220,"Rehabilitation of properties in the aforementioned public rural housing stock, establishing specific lines of aid under strict principles of prudence and technical feasibility.",Welfare State Expansion,33220_201904,201904,504,Spain,United Left,IU,20
manifestos_issues_detailed_8899,2019,21230,"It supports municipal investments for housing, schools, gymnasiums, libraries",Welfare State Expansion,21230_201905,201905,504,Belgium,Workers' Party of Belgium,PTB/PVDA,20
manifestos_issues_detailed_8900,2014,21230,(entitled to the increased insurance allowance) to those who are entitled to it.,Welfare State Expansion,21230_201405,201405,504,Belgium,Workers' Party of Belgium,PTB/PVDA,20
manifestos_issues_detailed_8901,2018,86221,"since 2004, as many doctors have left the country as worked in all inpatient hospitals in 2010.",Welfare State Expansion,86221_201804,201804,504,Hungary,Democratic Coalition,DK,20
manifestos_issues_detailed_8902,2014,160221,"Greater emphasis should be placed on the development of prevention and control of the factors that generate violence and insecurity, rather than on merely repressive or reactive tasks in the face of actual events.",Welfare State Expansion,160221_201405,201405,504,Panama,Broad Front for Democracy,FAD,20
manifestos_issues_detailed_8903,2014,180230,"Brazil is one of the countries that has reduced infant mortality the most in the world, according to UNICEF.",Welfare State Expansion,180230_201410,201410,504,Brazil,With the strength of the people,,20
manifestos_issues_detailed_8904,2017,12230,6 of these must be consecutive and taken immediately after birth.,Welfare State Expansion,12230_201709,201709,504,Norway,Red Party,,20
manifestos_issues_detailed_8905,2009,41223,"This applies in the health and care sector, where all medically necessary services and humane care must be guaranteed even in an aging society.",Welfare State Expansion,41223_200909,200909,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8906,2019,33230,"In particular, the European framework legislation must oblige - through a Directive on minimum income to be approved by the next European Parliament - the member states to guarantee their citizens a decent minimum income.",Welfare State Expansion,33230_201911,201911,504,Spain,More Country - Equo,,20
manifestos_issues_detailed_8907,2012,22220,"Parenting is not patronizing, but preparing for the future.",Welfare State Expansion,22220_201209,201209,504,Netherlands,Socialist Party,SP,20
manifestos_issues_detailed_8908,2014,162210,charge of opening or relocating assistance centers,Welfare State Expansion,162210_201410,201410,504,Uruguay,Popular Assembly,UP,20
manifestos_issues_detailed_8909,2015,74210,-Social assistance will be determined within the budget.,Welfare State Expansion,74210_201506,201506,504,Turkey,Peoples' Democratic Party,HDP,20
manifestos_issues_detailed_8910,2014,180240,"The municipalities, however, have not been able to provide this equipment.",Welfare State Expansion,180240_201410,201410,504,Brazil,United for Brazil,,20
manifestos_issues_detailed_8911,2021,41223,"For years, savings have been made in the staffing and equipment of the public health service (ÖGD).",Welfare State Expansion,41223_202109,202109,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8912,2017,41223,"The needs of children, young people and families differ according to their way of life and family situation (such as single parents), age, place of residence (accommodation costs and social infrastructure), support needs and opportunities to participate in society.",Welfare State Expansion,41223_201709,201709,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8913,2019,35220,The provision of consultations with pediatric and obstetric specialists and other hospital screening consultations in the PHC,Welfare State Expansion,35220_201910,201910,504,Portugal,Portuguese Communist Party,PCP,20
manifestos_issues_detailed_8914,2021,41223,"In hospitals, we want to stop and reverse staff cuts and outsourcing.",Welfare State Expansion,41223_202109,202109,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8915,2013,41223,1) An insurance against unemployment that secures the standard of living and prevents a fall into poverty.,Welfare State Expansion,41223_201309,201309,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8916,2017,12221,- Strengthen special education expertise in all kindergartens.,Welfare State Expansion,12221_201709,201709,504,Norway,Socialist Left Party,SV,20
manifestos_issues_detailed_8917,2019,43220,"After deducting housing costs and health insurance, she is left with an average of 986 francs.",Welfare State Expansion,43220_201910,201910,504,Switzerland,Swiss Labour Party,PdAS/PdTS,20
manifestos_issues_detailed_8918,2019,43220,"This must be used to pay for food, clothing, energy consumption and ongoing household expenses, as well as communication, health care, personal hygiene, transportation expenses, entertainment and further education, and hobbies.",Welfare State Expansion,43220_201910,201910,504,Switzerland,Swiss Labour Party,PdAS/PdTS,20
manifestos_issues_detailed_8919,2019,35211,Having more and better access to health care is only possible by strengthening the National Health Service (SNS).,Welfare State Expansion,35211_201910,201910,504,Portugal,Left Bloc,BE,20
manifestos_issues_detailed_8920,2019,33220,"all support for HIV-AIDS prevention has been reduced and eventually eliminated, while information campaigns on safe sex have been discontinued.",Welfare State Expansion,33220_201911,201911,504,Spain,United Left,IU,20
manifestos_issues_detailed_8921,2018,74210,Water and electricity will be free of charge up to the minimum required amount.,Welfare State Expansion,74210_201806,201806,504,Turkey,Peoples' Democratic Party,HDP,20
manifestos_issues_detailed_8922,2001,32212,(c) economic aid and exemptions from participation in expenditure that guarantee the vital income for persons incapable of work without means;,Welfare State Expansion,32212_200105,200105,504,Italy,Communist Refoundation Party,PRC,20
manifestos_issues_detailed_8923,2014,86221,"Today, the reimbursement of the cost of medicines is the biggest burden for patients, and it",Welfare State Expansion,86221_201404,201404,504,Hungary,Democratic Coalition,DK,20
manifestos_issues_detailed_8924,2015,35211,"Reinforcement of funding for the Addictive Behaviors and Dependencies Intervention Service, both for prevention and for the decentralized treatment network for drug addicts;",Welfare State Expansion,35211_201510,201510,504,Portugal,Left Bloc,BE,20
manifestos_issues_detailed_8925,2017,155021,"We will increase the capacity for outpatient care in hospitals, with specialists who are being trained today.",Welfare State Expansion,155021_201711,201711,504,Chile,New Majority for Chile,,20
manifestos_issues_detailed_8926,2013,155024,"3) Co-responsibility: In the event of negative returns for a period of more than three months, it is proposed that the AFPs assume their share of responsibility for the mismanagement of investments,",Welfare State Expansion,155024_201311,201311,504,Chile,"If you want it, Chile changes",,20
manifestos_issues_detailed_8927,2019,33220,"It can be estimated that 1.5 million people currently receive some type of benefit (unemployment benefit, different types of insertion income and agricultural subsidy) and 2.1 million do not receive any benefit.",Welfare State Expansion,33220_201911,201911,504,Spain,United Left,IU,20
manifestos_issues_detailed_8928,2015,13230,"This year, approximately 15,000 Danes will use up their entitlement to unemployment benefits.",Welfare State Expansion,13230_201506,201506,504,Denmark,Socialist People’s Party,SF,20
manifestos_issues_detailed_8929,2017,41223,"We want to enable needs-based personal assistance, independent of income and assets, in every situation and phase of life and in every area of society.",Welfare State Expansion,41223_201709,201709,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8930,2002,41221,A policy of public safety begins with the preventive prevention of crime within the framework of the rule of law and the welfare state.,Welfare State Expansion,41221_200209,200209,504,Germany,Party of Democratic Socialism,PDS,20
manifestos_issues_detailed_8931,2006,82220,A more prominent role for GPs as health care coordinators.,Welfare State Expansion,82220_200606,200606,504,Czech Republic,Communist Party of Bohemia and Moravia,KSČM,20
manifestos_issues_detailed_8932,2018,11220,Welfare needs to be democratized - influence over work is one of the most important factors for doing quality work.,Welfare State Expansion,11220_201809,201809,504,Sweden,Left Party,V,20
manifestos_issues_detailed_8933,2000,33220,- Modification of the retirement age from the current 65 years to 60 years and categorical opposition to any measure that tries to encourage the delay in the retirement age.,Welfare State Expansion,33220_200003,200003,504,Spain,United Left,IU,20
manifestos_issues_detailed_8934,2016,93223,Ambulances for each locality,Welfare State Expansion,93223_201612,201612,504,Romania,Social Democratic Party,PSD,20
manifestos_issues_detailed_8935,2005,41222,We want the artists' social insurance to be maintained and the federal subsidy to be raised again to 25 percent.,Welfare State Expansion,41222_200509,200509,504,Germany,The Left. Party of Democratic Socialism,L-PDS,20
manifestos_issues_detailed_8936,2017,155201,They will be implemented in those communities and neighborhoods with the highest vulnerability and victimization rates,Welfare State Expansion,155201_201711,201711,504,Chile,Progressive Party,PRO,20
manifestos_issues_detailed_8937,2005,12221,The right to be active and participatory for as long as possible is important.,Welfare State Expansion,12221_200509,200509,504,Norway,Socialist Left Party,SV,20
manifestos_issues_detailed_8938,2002,35220,- The adoption of a policy that responds to the social problems that cause alcoholism and excessive alcohol consumption. -,Welfare State Expansion,35220_200203,200203,504,Portugal,Portuguese Communist Party,PCP,20
manifestos_issues_detailed_8939,2008,33220,"Public system that integrates, in a coordinated manner, public centers and services.",Welfare State Expansion,33220_200803,200803,504,Spain,United Left,IU,20
manifestos_issues_detailed_8940,2019,13230,The needs of the individual citizen must always be at the center.,Welfare State Expansion,13230_201906,201906,504,Denmark,Socialist People’s Party,SF,20
manifestos_issues_detailed_8941,2014,21230,the community must be responsible for health care.,Welfare State Expansion,21230_201405,201405,504,Belgium,Workers' Party of Belgium,PTB/PVDA,20
manifestos_issues_detailed_8942,2017,155026,"strengthening to the maximum the principle of restorative justice (and mechanisms such as criminal mediation), and improving the quality of sanctions and ambulatory measures.",Welfare State Expansion,155026_201711,201711,504,Chile,Broad Front,FA,20
manifestos_issues_detailed_8943,2010,82220,creating conditions for 100% attendance of children in the last year of preschool.,Welfare State Expansion,82220_201005,201005,504,Czech Republic,Communist Party of Bohemia and Moravia,KSČM,20
manifestos_issues_detailed_8944,2019,13229,"It is the welfare state that has given us low unemployment and crime, but high prosperity and security.",Welfare State Expansion,13229_201906,201906,504,Denmark,Red-Green Unity List,EL,20
manifestos_issues_detailed_8945,2009,155025,"We propose: a) To put an end to municipalization: Health services, primary care centers, hospitals and other facilities, will depend on the existing decentralized Health Services in the regions;",Welfare State Expansion,155025_200912,200912,504,Chile,Together we can do more for Chile,PODEMOS,20
manifestos_issues_detailed_8946,2021,155201,g) Persons with disabilities should be allowed to access and stay in health care centers and nursing homes accompanied by caregivers or family members.,Welfare State Expansion,155201_202111,202111,504,Chile,Progressive Party,PRO,20
manifestos_issues_detailed_8947,2002,35220,A policy that promotes the expansion of the public childcare network - crèches and nurseries.,Welfare State Expansion,35220_200203,200203,504,Portugal,Portuguese Communist Party,PCP,20
manifestos_issues_detailed_8948,2009,12221,"Addicts must be ensured a varied range of treatment options, including an increased focus on drug-free treatment options.",Welfare State Expansion,12221_200909,200909,504,Norway,Socialist Left Party,SV,20
manifestos_issues_detailed_8949,2009,155023,We need a Social Ministry capable of leading the integrated global planning of social policies.,Welfare State Expansion,155023_200912,200912,504,Chile,New Majority for Chile,,20
manifestos_issues_detailed_8950,2014,90231,"revision of the criteria for granting state aid, simplifying bureaucratic procedures,",Welfare State Expansion,90231_201411,201411,504,Moldova,Party of Socialists of the Republic of Moldova,PSRM,20
manifestos_issues_detailed_8951,2015,92022,Introducing an apartment rental tax credit for owners who choose to rent their apartments on the market and developers who will build apartments for this purpose.,Welfare State Expansion,92022_201510,201510,504,Poland,United Left,ZL,20
manifestos_issues_detailed_8952,2017,155026,"with specific rights such as the right to be heard and to have their opinion taken into consideration, the",Welfare State Expansion,155026_201711,201711,504,Chile,Broad Front,FA,20
manifestos_issues_detailed_8953,2007,14223,"Everyone has the right to education,",Welfare State Expansion,14223_200703,200703,504,Finland,Left Wing Alliance,VAS,20
manifestos_issues_detailed_8954,2012,34212,"With regard to the immediate material relief of those living below or close to the poverty line, whatever resources and possibilities exist will be allocated as a priority to this objective, through interventions in income, taxation, credit policy, access to public goods, support for solidarity economy forms (see specific measures in the annex).",Welfare State Expansion,34212_201206,201206,504,Greece,Coalition of the Radical Left - Unionist Social Front,SYRIZA-EKN,20
manifestos_issues_detailed_8955,2014,86221,The birth rate remains low,Welfare State Expansion,86221_201404,201404,504,Hungary,Democratic Coalition,DK,20
manifestos_issues_detailed_8956,2019,43020,"but also taken on more widely by public services (crèches, etc.).",Welfare State Expansion,43020_201910,201910,504,Switzerland,Together on the Left,EAG,20
manifestos_issues_detailed_8957,2014,181210,"However, this does not mean that we should abolish social grants.",Welfare State Expansion,181210_201405,201405,504,South Africa,Economic Freedom Fighters,EEF,20
manifestos_issues_detailed_8958,2021,155027,"We will develop rapid implementation strategies for mobile teams, such as assertive community programs, with comprehensive home-based interventions for people with disorders.",Welfare State Expansion,155027_202111,202111,504,Chile,Approve Dignity,,20
manifestos_issues_detailed_8959,2019,21230,-We review the housing bonus system in terms of new applications.,Welfare State Expansion,21230_201905,201905,504,Belgium,Workers' Party of Belgium,PTB/PVDA,20
manifestos_issues_detailed_8960,2017,155201,"This means changing the current health model,",Welfare State Expansion,155201_201711,201711,504,Chile,Progressive Party,PRO,20
manifestos_issues_detailed_8961,2016,53240,"on top of this there are 100,000 owner occupiers who are in mortgage arrears.",Welfare State Expansion,53240_201602,201602,504,Ireland,Anti-Austerity Alliance,AAA,20
manifestos_issues_detailed_8962,2007,34210,"Public free compulsory special education that covers 100% of children in need, from the special nursery and school where needed (for blind, deaf, autistic, mentally retarded, severely disabled) or special classes or support with special teachers in ordinary schools",Welfare State Expansion,34210_200709,200709,504,Greece,Communist Party of Greece,KKE,20
manifestos_issues_detailed_8963,2011,14223,The harmonisation of basic social security is the first step towards a basic income.,Welfare State Expansion,14223_201104,201104,504,Finland,Left Wing Alliance,VAS,20
manifestos_issues_detailed_8964,2018,86221,"By reallocating existing spending, reorienting the use of EU funds and attracting private funding, the additional resources could reach HUF 7-800 billion per sector.",Welfare State Expansion,86221_201804,201804,504,Hungary,Democratic Coalition,DK,20
