id,ground_truth,text,index,Community,Id,Timestamp,UserId,Reputation,Upvotes,Downvotes,meta.Normalized Score,meta.Annotations,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Score1_normalized,Score2_normalized,Score3_normalized,Score4_normalized,Score5_normalized,Score1_binarized,Score2_binarized,Score3_binarized,Score4_binarized,Score5_binarized
politeness_stack_2999,polite,"I don't really know the answer to this, but have you considered lowering the quality or decreasing the size of the image yourself?  Maybe take the UIImage from the camera delegate event, scale it down and then save using UIImageJPEGRepresentation with a lower quality setting?",2303,092011 Stack Overflow,8461128,2011-08-15-22:08:38,261540.0,383.0,51.0,5.0,0.7832072327289678,"{'A233ONYNWKDIYF': np.int64(17), 'A23FB7HE970AZJ': np.int64(15), 'AO2NFSIXUL5MT': np.int64(17), 'A14TK8NCD4CUN1': np.int64(15), 'A17G2LOYX7WQZ': np.int64(17)}",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,17,15,17,A233ONYNWKDIYF,A23FB7HE970AZJ,AO2NFSIXUL5MT,A14TK8NCD4CUN1,A17G2LOYX7WQZ,0.7993463339000383,0.2360333142230946,0.6735702752251912,0.1849858120663157,0.5045475372792433,1,0,1,0,1
politeness_stack_3000,impolite,Can you please provide some additional information: Are the lines you quote the only messages relating to granola? Which kernel version are you running?,4538,092011 Ask Ubuntu,26076,2011-01-30-21:41:33,9417.0,327.0,10.0,1.0,-0.6556450787571446,"{'A233ONYNWKDIYF': np.int64(9), 'A2UFD1I8ZO1V4G': np.int64(13), 'A2WFNPUI1JSPG4': np.int64(9), 'A1FF4KWG1G44QE': np.int64(17), 'A2JJLF3PI5XJ0I': np.int64(8)}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,13,9,17,8,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2WFNPUI1JSPG4,A1FF4KWG1G44QE,A2JJLF3PI5XJ0I,-1.0672674648681693,-0.2344656967399527,-1.268500366033228,0.6403301986735411,-1.3814599163560313,-1,0,-1,1,-1
politeness_stack_3001,polite,"Do you think the term standard means this is THE standard today ? Isn't it like asking why principal component are ""principal"" and not secondary ?",5816,092011 Statistical Analysis,414,2010-07-23-21:44:37,223.0,2667.0,322.0,18.0,1.0570693851544346,"{'AYG3MF094634L': np.int64(15), 'A1KQ5WV7BT3QAS': np.int64(19), 'A1KC138MX47DXA': np.int64(10), 'A28TXBSZPWMEU9': np.int64(19), 'A29B522D0BX6HN': np.int64(21)}",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,19,10,19,21,AYG3MF094634L,A1KQ5WV7BT3QAS,A1KC138MX47DXA,A28TXBSZPWMEU9,A29B522D0BX6HN,0.3326928842079864,1.1770313361491895,-1.0257415358759254,1.0956745852807666,1.3427730722282545,0,1,-1,1,1
politeness_stack_3002,impolite,You can place islands so there is no path between points. What should happen then?,3347,092011 Stack Overflow,4710984,2010-12-02-10:51:23,21755.0,12493.0,549.0,119.0,-0.5114378422013157,"{'A2NPNKSW89BODS': np.int64(13), 'A2UFD1I8ZO1V4G': np.int64(13), 'A233ONYNWKDIYF': np.int64(9), 'A14TK8NCD4CUN1': np.int64(13), 'A3DKR227NQCH4X': np.int64(1)}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13,13,9,13,1,A2NPNKSW89BODS,A2UFD1I8ZO1V4G,A233ONYNWKDIYF,A14TK8NCD4CUN1,A3DKR227NQCH4X,-0.1339605654840655,-0.2344656967399527,-1.268500366033228,-0.2703585745409097,-2.8483546025168005,0,0,-1,0,-1
politeness_stack_3003,polite,"Can you please describe in more detail what you mean with ""inclined""? Should the line go from the upper corner of a cell to the bottom opposite corner of the same cell, or should it cross several cells?",4147,092011 TeX - LaTeX,39610,2011-06-14-21:16:05,3954.0,20219.0,1580.0,1.0,0.693794190686465,"{'AYG3MF094634L': np.int64(18), 'A3RLCGRXA34GC0': np.int64(15), 'A3E157ZN8XPUKJ': np.int64(21), 'A1VIEFZYI54JHP': np.int64(13), 'A1FF4KWG1G44QE': np.int64(21)}",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,15,21,13,21,AYG3MF094634L,A3RLCGRXA34GC0,A3E157ZN8XPUKJ,A1VIEFZYI54JHP,A1FF4KWG1G44QE,1.0326730587460642,0.2360333142230946,1.6446055958544008,-0.2703585745409097,1.3427730722282545,1,0,1,0,1
politeness_stack_3004,impolite,"Holy sh*t, $1000 an hour?  Where do I sign up?",6327,092011 Programmers,47912,2010-12-22-15:46:01,1204.0,19029.0,687.0,69.0,-1.1613418223924028,"{'AO3XB5I5QNNUI': np.int64(9), 'AYG3MF094634L': np.int64(10), 'A3E157ZN8XPUKJ': np.int64(9), 'A32VJLRWGMYGSU': np.int64(17), 'A2MWGIVIKOXWYM': np.int64(1)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9,10,9,17,1,AO3XB5I5QNNUI,AYG3MF094634L,A3E157ZN8XPUKJ,A32VJLRWGMYGSU,A2MWGIVIKOXWYM,-1.0672674648681693,-0.940214213184524,-1.268500366033228,0.6403301986735411,-2.8483546025168005,-1,-1,-1,1,-1
politeness_stack_3005,impolite,Why would your application need such a structure? What are you doing?,965,092011 Stack Overflow,1987802,2010-01-13-20:06:33,87234.0,69847.0,7190.0,294.0,-0.748068292995508,"{'A1ZHP80O13CEUI': np.int64(11), 'A2RDZ580VXUO1X': np.int64(19), 'A17G2LOYX7WQZ': np.int64(14), 'A34M93NJC830DP': np.int64(10), 'A38EGQEYZHRQNC': np.int64(9)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,19,14,10,9,A1ZHP80O13CEUI,A2RDZ580VXUO1X,A17G2LOYX7WQZ,A34M93NJC830DP,A38EGQEYZHRQNC,-0.6006140151761173,1.1770313361491895,-0.0547062152467159,-0.953375154451748,-1.1719035326187786,-1,1,0,-1,-1
politeness_stack_3006,impolite,This is a bit tricky to answer.  Does combinatorics fall outside classical mathematics?,4625,092011 Theoretical Computer Science,157,2010-08-17-15:04:12,15.0,3512.0,759.0,13.0,-0.6519696488383064,"{'AYG3MF094634L': np.int64(10), 'A233ONYNWKDIYF': np.int64(9), 'A2UFD1I8ZO1V4G': np.int64(13), 'ARX0S1CIDJLOX': np.int64(9), 'A1LRRDBA84ITCJ': np.int64(13)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,9,13,9,13,AYG3MF094634L,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ARX0S1CIDJLOX,A1LRRDBA84ITCJ,-0.8339407400221434,-1.1754637186660477,-0.2974650454040183,-1.181047347755361,-0.3336779976697677,-1,-1,0,-1,0
politeness_stack_3007,impolite,This is a vague question. Do you even consider the payment and billing cycle dates?,2656,092011 Stack Overflow,5616832,,,,,,-1.9391733766928128,"{'A2UFD1I8ZO1V4G': np.int64(13), 'A3E157ZN8XPUKJ': np.int64(5), 'A1F4D2PZ7NNWTL': np.int64(9), 'A3OZ8KF0HWSVWK': np.int64(6), 'A3DKR227NQCH4X': np.int64(1)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,5,9,6,1,A2UFD1I8ZO1V4G,A3E157ZN8XPUKJ,A1F4D2PZ7NNWTL,A3OZ8KF0HWSVWK,A3DKR227NQCH4X,-0.1339605654840655,-2.1164617405921424,-1.268500366033228,-1.8640639276661988,-2.8483546025168005,0,-1,-1,-1,-1
politeness_stack_3008,impolite,"Wow, what are you doing that requires the microcontrollers to be so hot? Can't you just put the mcu outside of the hot area, maybe running wires to some sensors inside?",5942,092011 Electrical Engineering,1313,2010-03-01-18:23:56,131.0,4995.0,258.0,44.0,-0.9971874802723616,"{'A23312XQ2AQ91W': np.int64(12), 'A2UFD1I8ZO1V4G': np.int64(13), 'A32VJLRWGMYGSU': np.int64(9), 'A1W2G1N4BDF2DW': np.int64(9), 'A1LRRDBA84ITCJ': np.int64(9)}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,13,9,9,9,A23312XQ2AQ91W,A2UFD1I8ZO1V4G,A32VJLRWGMYGSU,A1W2G1N4BDF2DW,A1LRRDBA84ITCJ,-0.3672872903300914,-0.2344656967399527,-1.268500366033228,-1.181047347755361,-1.1719035326187786,-1,0,-1,-1,-1
politeness_stack_3009,impolite,"Further to what Stefan said, the tocloft package might be sensitive to other things you have in your preamble.  Could you post a [minimum working example](http://meta.tex.stackexchange.com/questions/228/ive-just-been-told-i-have-to-write-a-minimal-example-what-is-that), please?",4134,092011 TeX - LaTeX,24581,2011-03-14-20:33:09,175.0,6043.0,1734.0,8.0,-0.7378983732641725,"{'A13CO3B2BRXQLZ': np.int64(9), 'A2UFD1I8ZO1V4G': np.int64(13), 'A2K67U9JPRTK2U': np.int64(11), 'A1FF4KWG1G44QE': np.int64(9), 'AKWJ5294VIZRR': np.int64(16)}",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9,13,11,9,16,A13CO3B2BRXQLZ,A2UFD1I8ZO1V4G,A2K67U9JPRTK2U,A1FF4KWG1G44QE,AKWJ5294VIZRR,-1.0672674648681693,-0.2344656967399527,-0.7829827057186232,-1.181047347755361,0.2949911535419905,-1,0,-1,-1,0
politeness_stack_3010,polite,"I don't think this should happen at all, unless there is something more to it than the code shows. And just out of curiosity, are you using any kind of accelerator?",1792,092011 Stack Overflow,7335010,2011-06-08-17:49:36,35292.0,1721.0,85.0,16.0,0.4289244244261804,"{'A3RP70I4XDGOIS': np.int64(15), 'A2AE4MZVUX9JPX': np.int64(12), 'A28TXBSZPWMEU9': np.int64(14), 'A28ZB4ZB13BWAI': np.int64(16), 'AO3XB5I5QNNUI': np.int64(13)}",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,12,14,16,13,A3RP70I4XDGOIS,A2AE4MZVUX9JPX,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,AO3XB5I5QNNUI,0.3326928842079864,-0.4697152022214765,-0.0547062152467159,0.4126580053699284,-0.3336779976697677,0,-1,0,0,0
politeness_stack_3011,polite,"wow, thanks! combined with baffledcook's tips this basically covers everything not covered by experimentation - would a lasagna freeze well? my guess is a definite no?",6466,092011 Cooking,20142,,,,,,0.6513881161399582,"{'A233ONYNWKDIYF': np.int64(13), 'A3S5L3I8O3Q2G': np.int64(17), 'A3OZ8KF0HWSVWK': np.int64(23), 'A22SZHZTF72TRM': np.int64(13), 'A1IL3EEC2BN53J': np.int64(18)}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13,17,23,13,18,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A3OZ8KF0HWSVWK,A22SZHZTF72TRM,A1IL3EEC2BN53J,-0.1339605654840655,0.7065323251861421,2.1301232561690053,-0.2703585745409097,0.714103921016496,0,1,1,0,1
politeness_stack_3012,impolite,So... you want to implement an exclusive decision tree without using if/elif? Why???,1288,092011 Stack Overflow,8021423,2011-07-20-15:31:09,674991.0,157.0,33.0,0.0,-1.9838612128287871,"{'A2AE4MZVUX9JPX': np.int64(3), 'AYG3MF094634L': np.int64(9), 'A3FEMV3CZJYCRB': np.int64(4), 'A125P73OQSRNI5': np.int64(8), 'A39FH0T1NKKMVO': np.int64(10)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,9,4,8,10,A2AE4MZVUX9JPX,AYG3MF094634L,A3FEMV3CZJYCRB,A125P73OQSRNI5,A39FH0T1NKKMVO,-2.467227813944325,-1.1754637186660477,-2.48229451681974,-1.4087195410589732,-0.9623471488815258,-1,-1,-1,-1,-1
politeness_stack_3013,impolite,"I think you *might* be slightly pushing the edge of gamedev, though I hope you find your answer. You may want to try the gaming stackexchange?",4818,092011 Game Development,2399,2010-08-11-09:46:54,1156.0,5967.0,1572.0,185.0,-0.6458707209266991,"{'AO3XB5I5QNNUI': np.int64(9), 'A3IS283P2CECZJ': np.int64(13), 'A2UFD1I8ZO1V4G': np.int64(13), 'A2JJLF3PI5XJ0I': np.int64(6), 'ARX0S1CIDJLOX': np.int64(14)}",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,13,13,6,14,AO3XB5I5QNNUI,A3IS283P2CECZJ,A2UFD1I8ZO1V4G,A2JJLF3PI5XJ0I,ARX0S1CIDJLOX,-1.0672674648681693,-0.2344656967399527,-0.2974650454040183,-1.8640639276661988,-0.1241216139325149,-1,0,0,-1,0
politeness_stack_3014,polite,"@George, what's the key thing needed to make the widgets? And how do the wf_ functions work?",6179,092011 Stack Apps,5357,2011-02-23-19:01:49,938.0,1174.0,53.0,5.0,0.9508968655486528,"{'AO3XB5I5QNNUI': np.int64(13), 'AYG3MF094634L': np.int64(21), 'A233ONYNWKDIYF': np.int64(17), 'A23312XQ2AQ91W': np.int64(14), 'A2UFD1I8ZO1V4G': np.int64(17)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13,21,17,14,17,AO3XB5I5QNNUI,AYG3MF094634L,A233ONYNWKDIYF,A23312XQ2AQ91W,A2UFD1I8ZO1V4G,-0.1339605654840655,1.647530347112237,0.6735702752251912,-0.042686381237297,0.5045475372792433,0,1,1,0,1
politeness_stack_3015,polite,yep :-) sorry for the confusion.  any other ideas?,3559,092011 Stack Overflow,4090023,2010-10-03-05:38:08,464902.0,65.0,0.0,0.0,1.5904180489660065,"{'A1BS64O3JY0YJ4': np.int64(14), 'A3E157ZN8XPUKJ': np.int64(25), 'A28ZB4ZB13BWAI': np.int64(21), 'A3EJ5TT2ZGBIDA': np.int64(18), 'A34M93NJC830DP': np.int64(17)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,25,21,18,17,A1BS64O3JY0YJ4,A3E157ZN8XPUKJ,A28ZB4ZB13BWAI,A3EJ5TT2ZGBIDA,A34M93NJC830DP,0.0993661593619604,2.588528369038332,1.6446055958544008,0.8680023919771539,0.5045475372792433,0,1,1,1,1
politeness_stack_3016,polite,"Perhaps this is not a good candidate for binding to a property grid.  Can you set the property, save the result, have that return instantly, and then later on, based on some user action, run your long-running operation?",571,092011 Stack Overflow,2248691,2010-02-17-22:34:19,88656.0,117891.0,1.0,136.0,1.5664348414326832,"{'A23FB7HE970AZJ': np.int64(17), 'A2YNPKYEFDZ6C9': np.int64(21), 'A27VHP35J84JZE': np.int64(21), 'A3QVWYTBAHRY79': np.int64(17), 'A34M93NJC830DP': np.int64(15)}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,21,21,17,15,A23FB7HE970AZJ,A2YNPKYEFDZ6C9,A27VHP35J84JZE,A3QVWYTBAHRY79,A34M93NJC830DP,0.7993463339000383,1.647530347112237,1.6446055958544008,0.6403301986735411,0.0854347698047377,1,1,1,1,0
politeness_stack_3017,polite,"I guess you know how a template looks, for everything..something like from the small thumbnails to the big backgrounds as you said. I will give you some ideas....tech, management, industry, computers, food, can you picture what i`m trying to say ?",3256,092011 Stack Overflow,8541781,2011-08-19-20:04:22,903032.0,1.0,0.0,0.0,0.5529898161232504,"{'A2OXXHGAM7B0Y': np.int64(20), 'A2YNPKYEFDZ6C9': np.int64(9), 'A17G2LOYX7WQZ': np.int64(16), 'A2BKPNKU3EG41Z': np.int64(22), 'AP6784DKV31O6': np.int64(14)}",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20,9,16,22,14,A2OXXHGAM7B0Y,A2YNPKYEFDZ6C9,A17G2LOYX7WQZ,A2BKPNKU3EG41Z,AP6784DKV31O6,1.499326508438116,-1.1754637186660477,0.4308114450678888,1.7786911651916046,-0.1241216139325149,1,-1,1,1,0
politeness_stack_3018,polite,"Is the set of points fixed? Will you fetch the closest 1000 points for several differents locations, before set of points changes?",2890,092011 Stack Overflow,646710,2009-05-08-05:34:05,1431.0,5408.0,1360.0,17.0,0.6830080611885184,"{'A23FB7HE970AZJ': np.int64(13), 'A28TXBSZPWMEU9': np.int64(16), 'A17G2LOYX7WQZ': np.int64(19), 'A3TXO6RKFIDFUV': np.int64(13), 'A2WGBPEN45GJNF': np.int64(21)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13,16,19,13,21,A23FB7HE970AZJ,A28TXBSZPWMEU9,A17G2LOYX7WQZ,A3TXO6RKFIDFUV,A2WGBPEN45GJNF,-0.1339605654840655,0.4712828197046183,1.159087935539796,-0.2703585745409097,1.3427730722282545,0,1,1,0,1
politeness_stack_3019,polite,"@damonokz Sorry maybe I misunderstood something but you said ""Anyway, its a relief that somebody understands the situation"". So the guys here who are trying to answer your question and spending their own time don't understand the situation?",4415,092011 Programmers,183648,2011-08-16-08:49:05,10097.0,1655.0,124.0,1.0,0.5214241575714483,"{'AO3XB5I5QNNUI': np.int64(17), 'A233ONYNWKDIYF': np.int64(13), 'A2UFD1I8ZO1V4G': np.int64(17), 'ARX0S1CIDJLOX': np.int64(15), 'AI4WWBB2PNCKH': np.int64(11)}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,17,13,17,15,11,AO3XB5I5QNNUI,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ARX0S1CIDJLOX,AI4WWBB2PNCKH,0.7993463339000383,-0.2344656967399527,0.6735702752251912,0.1849858120663157,-0.7527907651442731,1,0,1,0,-1
politeness_stack_3020,polite,"@cvondrick, in that case I'd rather use binary insertion and sorting. My problem now, is however how I can combine two dates to one number?",3938,092011 Stack Overflow,1419551,2009-10-13-14:56:15,155774.0,105.0,11.0,0.0,0.50771996538984,"{'A33SMNMTMIOJ6T': np.int64(14), 'A1F4D2PZ7NNWTL': np.int64(16), 'A2WGBPEN45GJNF': np.int64(16), 'A3DKR227NQCH4X': np.int64(21), 'A38EGQEYZHRQNC': np.int64(21)}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,16,16,21,21,A33SMNMTMIOJ6T,A1F4D2PZ7NNWTL,A2WGBPEN45GJNF,A3DKR227NQCH4X,A38EGQEYZHRQNC,0.0993661593619604,0.4712828197046183,0.4308114450678888,1.551018971887992,1.3427730722282545,0,1,1,1,1
politeness_stack_3021,impolite,Not familiar with this game. Should this be tagged as a cheat?,5144,092011 Gaming,207,2010-07-07-22:33:55,81.0,376.0,18.0,3.0,-0.4267460849223989,"{'A233ONYNWKDIYF': np.int64(9), 'A28TXBSZPWMEU9': np.int64(11), 'AI4WWBB2PNCKH': np.int64(9), 'A1LRRDBA84ITCJ': np.int64(13), 'A13HSR88OUNIVP': np.int64(22)}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,11,9,13,22,A233ONYNWKDIYF,A28TXBSZPWMEU9,AI4WWBB2PNCKH,A1LRRDBA84ITCJ,A13HSR88OUNIVP,-1.0672674648681693,-0.7049647077030002,-1.268500366033228,-0.2703585745409097,1.552329455965507,-1,-1,-1,0,1
politeness_stack_3022,polite,"The very easiest way to tag an image is to use the Alt Text in picture's properties, but I have a feeling this isn't what you want based on your example. Can you describe more about not only what you want but how you plan to achieve it?",3586,092011 Stack Overflow,1930441,2010-01-05-23:12:22,149573.0,20682.0,5037.0,41.0,1.1866611563772218,"{'A14TK8NCD4CUN1': np.int64(22), 'A872FSFU7WV6W': np.int64(24), 'A1F4D2PZ7NNWTL': np.int64(8), 'AD1IH74UX9IAI': np.int64(21), 'A2BKPNKU3EG41Z': np.int64(14)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,22,24,8,21,14,A14TK8NCD4CUN1,A872FSFU7WV6W,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,A2BKPNKU3EG41Z,1.965979958130168,2.353278863556808,-1.5112591961905304,1.551018971887992,-0.1241216139325149,1,1,-1,1,0
politeness_stack_3023,impolite,"I don't get it. How can you want to find the ""highest value"" while at the same time not caring how a comparison is done?",1320,092011 Stack Overflow,8225735,2011-08-02-05:04:54,20670.0,40038.0,2614.0,150.0,-0.615754316934917,"{'A2UFD1I8ZO1V4G': np.int64(17), 'ARYGQ46IMW8AU': np.int64(9), 'AO3XB5I5QNNUI': np.int64(5), 'A17G2LOYX7WQZ': np.int64(19), 'A2BKPNKU3EG41Z': np.int64(11)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17,9,5,19,11,A2UFD1I8ZO1V4G,ARYGQ46IMW8AU,AO3XB5I5QNNUI,A17G2LOYX7WQZ,A2BKPNKU3EG41Z,0.7993463339000383,-1.1754637186660477,-2.2395356866624376,1.0956745852807666,-0.7527907651442731,1,-1,-1,1,-1
politeness_stack_3024,polite,Is there anything else in specific you would like to know about the selecting coffee beans for roasting?,6583,092011 Cooking,16143,,,,,,0.5053328145976311,"{'A1E0EK09CA5OIO': np.int64(16), 'A233ONYNWKDIYF': np.int64(21), 'A3HOBJ4PJUOCUN': np.int64(13), 'A3GLUDQZGEJL5G': np.int64(13), 'A3IS283P2CECZJ': np.int64(21)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,21,13,13,21,A1E0EK09CA5OIO,A233ONYNWKDIYF,A3HOBJ4PJUOCUN,A3GLUDQZGEJL5G,A3IS283P2CECZJ,0.5660196090540123,1.647530347112237,-0.2974650454040183,-0.2703585745409097,1.3427730722282545,1,1,0,0,1
politeness_stack_3025,polite,It would really help the many viewers of this question if you would edit it to be clear without having to follow links.  And what is DPAPT?,4797,092011 IT Security,4888,2011-05-01-20:26:56,453.0,6841.0,645.0,37.0,1.0259332442952804,"{'AO3XB5I5QNNUI': np.int64(13), 'AYG3MF094634L': np.int64(17), 'A233ONYNWKDIYF': np.int64(17), 'A2UFD1I8ZO1V4G': np.int64(17), 'A32VJLRWGMYGSU': np.int64(21)}",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13,17,17,17,21,AO3XB5I5QNNUI,AYG3MF094634L,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A32VJLRWGMYGSU,-0.1339605654840655,0.7065323251861421,0.6735702752251912,0.6403301986735411,1.3427730722282545,0,1,1,1,1
politeness_stack_3026,polite,"Matt H's comment covers the ""how"".  As for ""Is it legal?""...",5327,092011 Android Enthusiasts,6467,2011-02-10-13:58:56,137.0,11180.0,1068.0,17.0,0.5484856624786933,"{'AO3XB5I5QNNUI': np.int64(5), 'A233ONYNWKDIYF': np.int64(9), 'A2UFD1I8ZO1V4G': np.int64(21), 'A32VJLRWGMYGSU': np.int64(21), 'A2MWGIVIKOXWYM': np.int64(25)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,21,21,25,AO3XB5I5QNNUI,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A32VJLRWGMYGSU,A2MWGIVIKOXWYM,-2.000574364252273,-1.1754637186660477,1.6446055958544008,1.551018971887992,2.180998607177265,-1,-1,1,1,1
politeness_stack_3027,polite,"Well, what does the message say? It must give some more detail than that *somewhere?*",6297,092011 Drupal Answers,3922,,,,,,1.5374797276130252,"{'AO3XB5I5QNNUI': np.int64(9), 'A2UFD1I8ZO1V4G': np.int64(21), 'A28TXBSZPWMEU9': np.int64(20), 'A32VJLRWGMYGSU': np.int64(21), 'ARX0S1CIDJLOX': np.int64(23)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,21,20,21,23,AO3XB5I5QNNUI,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A32VJLRWGMYGSU,ARX0S1CIDJLOX,-1.0672674648681693,1.647530347112237,1.4018467656970983,1.551018971887992,1.7618858397027597,-1,1,1,1,1
politeness_stack_3028,impolite,Transport protocol right above the data link layer?  You sure?,3920,092011 Stack Overflow,6822079,2011-05-07-18:55:39,602275.0,433.0,35.0,0.0,-0.4800012081607049,"{'A1BS64O3JY0YJ4': np.int64(11), 'A1ZHP80O13CEUI': np.int64(14), 'A28TXBSZPWMEU9': np.int64(15), 'A14TK8NCD4CUN1': np.int64(10), 'A17G2LOYX7WQZ': np.int64(11)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,14,15,10,11,A1BS64O3JY0YJ4,A1ZHP80O13CEUI,A28TXBSZPWMEU9,A14TK8NCD4CUN1,A17G2LOYX7WQZ,-0.6006140151761173,0.0007838087415709,0.1880526149105864,-0.953375154451748,-0.7527907651442731,-1,0,0,-1,-1
