id,ground_truth,text,status_id,user_id,screen_name,created_at,relevant_paula,relevant_fabio,frame_paula,frame_fabio,relevance_agreement_check,relevant_ra,mturk_annotation,WorkerId
frames_tweets17_422,quality,This fall there are 435 @teachforamerica corps members working in schools across Tennessee. Thank you all for helping to educate the next generation of Tennesseans!,1039232534461042688,76649729,SenAlexander,2018-09-10T19:21:58.000Z,1.0,1.0,quality of life,quality of life,True,1.0,"['cultural', 'political']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_423,political,Introduced bipartisan legislation w/ @MarkWarner to help the @NatlParkService keep America beautiful: https://t.co/9Rj6Rdd5bI #NationalParks,846838969715298305,18915145,senrobportman,2017-03-28T21:38:38.000Z,1.0,1.0,political,political,True,1.0,"['constitutionality', 'policy']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_424,health,"Sickened by this latest school shooting. Our children deserve safety! 

My heart is with the students &amp; families &amp; my resolve to take action to prevent gun violence is stronger than ever. 

#EnoughIsEnough #SantaFeShooting",997552629185163265,3122099613,DonaldNorcross,2018-05-18T19:00:55.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'health']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_425,political,"Beyond her terrifying experience, Recy Taylor is a representation of the many communities this Administration has chosen to leave behind. I am proud of my colleagues in @OfficialCBC, @HouseDemocrats, and @HouseDemWomen that will be wearing red pins in memoriam of Recy at #SOTU.",957022525690712065,2968451607,RepBonnie,2018-01-26T22:48:45.000Z,1.0,1.0,political,political,True,1.0,"['political', 'fairness']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_426,economic,It costs the taxpayers an estimated $24 million per week to run the House of Reps. Here’s how @HouseGOP spent your tax dollars this week: https://t.co/FZBeVxlUa8,873303696364503040,63169388,louiseslaughter,2017-06-09T22:20:01.000Z,1.0,1.0,economic,economic,True,1.0,"['constitutionality', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_427,political,"Don’t let President Trump lie to you. Republicans are not working #ForThePeople -- they’ve been trying to gut affordable health care and coverage for pre-existing conditions for millions of Americans. 
https://t.co/u47GYSMOVx",1057014964135882753,248735463,RepBarbaraLee,2018-10-29T21:03:00.000Z,1.0,1.0,political,political,True,1.0,"['cultural', 'political']","['A2Q1YS118AO2BP', 'A3CFNUD7VR2E1E']"
frames_tweets17_428,external,"I have consistently joined my colleagues in Congress, in both the House and Senate, to expand and strengthen Russian sanctions and to establish congressional review of any presidential move to ease sanctions.",1018907931486670849,976969338,RepDaveJoyce,2018-07-16T17:19:15.000Z,1.0,1.0,external regulation and reputation,external regulation and reputation,True,1.0,"['fairness', 'political']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_429,fairness,"25 yrs ago today, I met the man who would fill my life w/love, laughter, &amp; family. It would take 22 yrs to achieve legal marriage. https://t.co/yQTlsrWJgo",867062578895142913,1072467470,RepSeanMaloney,2017-05-23T17:00:02.000Z,1.0,1.0,fairness and equality,fairness and equality,True,1.0,"['health', 'fairness']","['A2Q1YS118AO2BP', 'ACDX50KGPE97I']"
frames_tweets17_430,other,"I had a great time visiting @ymcampduncan and Camp Independence today in Ingleside. Young people, including some with spina bifida, learn confidence, cooperation, and make new friends during their week at camp. @YMCAChicago https://t.co/4OJiGQAbwB",1014215412249251842,1071840474,RepSchneider,2018-07-03T18:32:52.000Z,1.0,1.0,other,other,True,1.0,"['external', 'capacity']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_431,other,.@SecElaineChao comes to @USDOT w impressive service+leadership record; fortunate to have her leading DOT w exciting+challenging times ahead,875377818703716352,37094727,MarioDB,2017-06-15T15:41:50.000Z,1.0,1.0,other,other,True,1.0,"['policy', 'other']","['A2Q1YS118AO2BP', 'A3I9UOCM5EXMR2']"
frames_tweets17_432,law,The President of this nation has declared that he is above all laws. Even our history's worst executives never made such an assertion. America's greatest strength has always been and always will be its dedication to the rule of law. https://t.co/vSy25m1958,1003625999244906496,74508260,BillPascrell,2018-06-04T13:14:19.000Z,1.0,1.0,"law and order, crime and justice","law and order, crime and justice",True,1.0,"['fairness', 'constitutionality']","['A2Q1YS118AO2BP', 'A2YYQJ3JWA2KGD']"
frames_tweets17_433,political,"With healthcare, we saw what happens when you try to force through partisan backroom deals. The GOP shouldn't make the same mistake again.",926232355857223681,7429102,MarkWarner,2017-11-02T23:39:36.000Z,1.0,1.0,political,political,True,1.0,"['capacity', 'constitutionality']","['A2Q1YS118AO2BP', 'A2YYQJ3JWA2KGD']"
frames_tweets17_434,economic,.@POTUS’s #taxreform plan will only benefit the rich instead of hard working families: https://t.co/DWjItyt0pi,857344170125602816,1080509366,RepBillFoster,2017-04-26T21:22:33.000Z,1.0,1.0,economic,economic,True,1.0,"['policy', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_435,external,We hope that Poland will stand behind the democratic principles our nations share and the recognition that ignoring history shortchanges our future. 2/2,974460047915929601,22012091,LeaderHoyer,2018-03-16T01:39:14.000Z,1.0,1.0,external regulation and reputation,external regulation and reputation,True,1.0,"['political', 'public']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_436,other,Visited Cincinnati Crane &amp; Hoist today! Proud to present them w/ the Export Achievement Award. They’ve certainly earned it. @CommerceGov https://t.co/V9gptQ58ul,885891340885778434,18915145,senrobportman,2017-07-14T15:58:49.000Z,1.0,1.0,other,other,True,1.0,"['capacity', 'other']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_437,health,"Thanks to these Hoosier air traffic controllers who stopped by with @NATCA to discuss recruitment and other important efforts to improve safety, leadership, and efficiency in the aviation industry. https://t.co/jLDSRdgi2F",999022512121044997,1065995022,RepWalorski,2018-05-22T20:21:42.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['constitutionality', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_438,political,"When it comes to this investigation, ignorance is most certainly not bliss.

And yet, less than 8 months before midterms, House Republicans have decided to end our search for answers, our search for truth.

What we don't know will hurt us &amp; they'll only have themselves to blame.",973395938663215105,56864092,RepMikeQuigley,2018-03-13T03:10:51.000Z,1.0,1.0,political,political,True,1.0,"['morality', 'political']","['A2Q1YS118AO2BP', 'A3CFNUD7VR2E1E']"
frames_tweets17_439,economic,Called on @SBAgov to analyze the impact of the administration’s tariff policies on American #smallbiz—policies that could deal a real blow to small businesses supporting the majority of jobs in ND &amp; across our country. Farmers &amp; ranchers need smart #trade policy—not trade wars. https://t.co/uZG7a8TitC,993587030864080899,1061029050,SenatorHeitkamp,2018-05-07T20:23:02.000Z,1.0,1.0,economic,economic,True,1.0,"['policy', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_440,external,"Poland inks huge natural gas deal with US, becoming less reliant on Russia https://t.co/zvew4fktUs",1060662656661622785,13218102,JohnCornyn,2018-11-08T22:37:38.000Z,1.0,1.0,external regulation and reputation,external regulation and reputation,True,1.0,"['external', 'public']","['A18DUG8EA8Y766', 'A2Q1YS118AO2BP']"
frames_tweets17_441,economic,"Glad to join @RMIofMaryland this morning to discuss House Dems' #MakeItInAmerica plan, an agenda I am leading to ensure businesses &amp; workers in #MD05 and across the country can get ahead. https://t.co/TJRt8QoKx8",1031952520929857537,22012091,LeaderHoyer,2018-08-21T17:13:48.000Z,1.0,1.0,economic,economic,True,1.0,"['economic', 'security']","['A22KRF782ELLB0', 'A2Q1YS118AO2BP']"
frames_tweets17_442,health,"On #WorldCancerDay, I remember my Uncle Walter, who died from Cancer in 1985. I miss you everyday. Today reminds us that we must continue to invest in research to find a cure.",960249713017741313,111635980,JoeCrowleyNY,2018-02-04T20:32:26.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'policy']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_443,political,"Told press we are watching GOP try to jam tax plan through House as they did with #TrumpCare—no hearings, no input from the American people.",925414425762455553,22012091,LeaderHoyer,2017-10-31T17:29:27.000Z,1.0,1.0,political,political,True,1.0,"['political', 'policy']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_444,health,"The opioid epidemic is an issue that’s hit every town in America, small and large, and I will continue leading efforts to maintain a strong federal commitment to addressing this national crisis. https://t.co/uTD5wnxFxA",951578577992142848,21269970,RoyBlunt,2018-01-11T22:16:27.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['public', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_445,policy,Thanks @SAICinc for taking the time to discuss important advancements! #SMDSymposium https://t.co/0SPtC6A3Zo,895375644808368130,237299871,RepMoBrooks,2017-08-09T20:06:03.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['fairness', 'other']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_446,health,"Our schools should be sanctuaries and places of learning. Santa Fe had an active-shooter plan and armed resource officers, but a shooter was still able to kill eight students and two teachers. The best way to make our schools safe is to strengthen our gun safety laws.",998705749516849158,476256944,SenFeinstein,2018-05-21T23:23:00.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['political', 'law']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_447,policy,About to speak live on the House floor about the #WrongChoiceAct that gives Wall Street a huge giveaway. Watch live: https://t.co/LC4g47uHtHhttps://t.co/iqPb63QGsE,872483074872934404,1045110018,RepDanKildee,2017-06-07T15:59:09.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['capacity', 'policy']","['A2Q1YS118AO2BP', 'A2YYQJ3JWA2KGD']"
frames_tweets17_448,economic,"This morning, we are discussing economic successes of #KC innovators and small business owners as well as challenges that need to be addressed. #MakeItInAmerica #ListeningTour 2/3 https://t.co/6x6ErnefpC",931946997225017344,22012091,LeaderHoyer,2017-11-18T18:07:33.000Z,1.0,1.0,economic,economic,True,1.0,"['law', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_449,policy,Need to expand wrkr training to ensure those displaced have opportunities. Both trade &amp; wrkr training policies must be the right path,912363637083385857,25781141,repsandylevin,2017-09-25T17:10:16.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['economic', 'constitutionality']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_450,morality,This recording of a mass trial at the border is horrifying. 'Zero-tolerance' policies have separated families without any clear plan in place to reunify them. Heartless policies from a heartless administration hell-bent on cruelty. #FamiliesBelongTogether https://t.co/FQ58V6i7Ad,1007291695841636352,28602948,RepRaulGrijalva,2018-06-14T16:00:29.000Z,1.0,1.0,morality,morality,True,1.0,"['health', 'law']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_451,law,Today is #NationalLawEnforcementAppreciationDay. Please join me in thanking the men &amp; women in uniform for their service. We stand with you! https://t.co/4ZYZGYQZiG,818501817864716288,2929491549,RepBrianBabin,2017-01-09T16:56:55.000Z,1.0,1.0,"law and order, crime and justice","law and order, crime and justice",True,1.0,"['law', 'law']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_452,political,"Playbook: ""The Senate Judiciary Committee confirmation hearings start next week, and Democrats have not really been able to lay a glove on Trump's second nominee for the Supreme Court.""@playbookplus",1034772901839478789,13218102,JohnCornyn,2018-08-29T12:00:59.000Z,1.0,1.0,political,political,True,1.0,"['policy', 'constitutionality']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_453,economic,Two of the most important provisions in the Tax Cuts and Jobs Act are the increased standard deduction and the increased child tax credit. https://t.co/uId1pV3UOX,941296648273252352,18916432,SpeakerRyan,2017-12-14T13:19:44.000Z,1.0,1.0,economic,economic,True,1.0,"['political', 'policy']","['A18DUG8EA8Y766', 'A2Q1YS118AO2BP']"
frames_tweets17_454,health,I urge the Federal Trade Commission to protect consumers from drug shortages triggered by pharmaceutical mergers. This is life and death. https://t.co/oQ3zTPcauJ,900431210165526528,278124059,SenBlumenthal,2017-08-23T18:55:04.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['morality', 'health']","['A2Q1YS118AO2BP', 'A3CFNUD7VR2E1E']"
frames_tweets17_455,policy,ICYMI: Spoke with @WOAYNewsWatch about the need to #extendCHIP. This is absolutely critical. https://t.co/pnY1qsSaqX,939547191642701824,193794406,SenCapito,2017-12-09T17:28:01.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['other', 'health']","['A23WTODPHXZ68Y', 'A2Q1YS118AO2BP']"
frames_tweets17_456,economic,"#SmallBizSat is an opportunity to support the small, local businesses that are the heart of Maryland's economy. I encourage everyone to #ShopSmall today, and throughout this holiday season. https://t.co/1RZ8NhtD4k",934486147522318343,109071031,SenatorCardin,2017-11-25T18:17:14.000Z,1.0,1.0,economic,economic,True,1.0,"['quality', 'economic']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_457,health,More than 1 MILLION Ohioans will lose their health insurance if #Trumpcare becomes law. Get the facts -&gt; https://t.co/ErZ8r1xyrWhttps://t.co/OSskIwn0kl,884834428555583489,1531521632,RepBeatty,2017-07-11T17:59:01.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['quality', 'security']","['A18DUG8EA8Y766', 'A2Q1YS118AO2BP']"
frames_tweets17_458,morality,"Spoke w/ @MinnStateEdu about the Minnesota State Veterans Re-Entry Education Program, which helps veterans get the education they deserve! https://t.co/fbYLF3sWN8",916039323715358722,2914515430,RepTomEmmer,2017-10-05T20:36:08.000Z,1.0,1.0,morality,morality,True,1.0,"['external', 'morality']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_459,policy,The U.S. Department of Agriculture is trying to put a band-aid on a self-inflicted wound. The administration clobbers farmers with an unnecessary trade war then attempts to assuage them with taxpayer handouts. This bailout compounds bad policy with more bad policy.,1021866094041149442,221162525,SenToomey,2018-07-24T21:13:56.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['policy', 'constitutionality']","['A2HESXT4DAGASU', 'A2Q1YS118AO2BP']"
frames_tweets17_460,health,Floods that used to strike NYC only once every 500 years could occur every five years.  #climatechange. https://t.co/yldjMiUzXj,922961379216318464,164007407,RepEliotEngel,2017-10-24T23:01:55.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['policy', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_461,political,"More Koch brothers operatives in the #Trump administration. Is @realDonaldTrump really running his administration, or are the Kochs? Does Trump even care, or is he happy with the big plane and the press conferences? 
https://t.co/If1HltStmB",1017497407159001089,242555999,SenWhitehouse,2018-07-12T19:54:20.000Z,1.0,1.0,political,political,True,1.0,"['policy', 'political']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_462,law,"Sec. Zinke has violated public trust for personal gain far too many times since taking office. In just 20 months on the job, he’s been the subject of 15 federal investigations. DOJ will now be able to investigate potential criminal violations. https://t.co/hKaajzvkzX",1057608788419719168,278124059,SenBlumenthal,2018-10-31T12:22:39.000Z,1.0,1.0,"law and order, crime and justice","law and order, crime and justice",True,1.0,"['capacity', 'law']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_463,policy,"Here’s what Congress should be focusing on instead of keeping the government shut down over a $5 billion wall:

- Lowering the cost of health care 
- Protecting the environment  
- Increasing wages
- Investigating deaths at our border",1079077020863160321,239949176,RepKarenBass,2018-12-29T18:09:44.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['fairness', 'policy']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_464,health,"We won't stop fighting for gun reform. From Falls Church rally at George Mason High School with @MomsDemand:
""The NRA talks about guns, they talk about freedom... what about the freedom to go to school without having to worry?"" https://t.co/KCyyGqNRIU",966457586404024329,2962868158,RepDonBeyer,2018-02-21T23:40:19.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'morality']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_465,security,This #ArmedForcesDay we honor and thank the brave men and women who put their lives on the line to protect our freedoms. -Joe,997908958982623233,216503958,SenDonnelly,2018-05-19T18:36:50.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['constitutionality', 'other']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_466,political,"“Your budget is not reflective of your campaign rhetoric. You are now on notice that this is what we have to lose.""https://t.co/F36qIFPCgG",844995252486311936,2863006655,RepLawrence,2017-03-23T19:32:22.000Z,1.0,1.0,political,political,True,1.0,"['constitutionality', 'political']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_467,policy,"Thank you to the excellent panelists, Charles Khan, Jonas Shaende and Tracey Kavanagh at Saturday’s #GOPTaxScam teach-in in Woodhaven. New Yorkers deserve a tax plan that works for middle class families, seniors and veterans—not just the top 1 percent. https://t.co/c2dWaEzXUO",970744175380566020,164369297,NydiaVelazquez,2018-03-05T19:33:41.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['morality', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_468,economic,Last month new hires were at their highest levels in 17 years for the 2nd month in a row &amp; there were more job openings than unemployed workers. Further proof that our economy is thriving thanks to bills like the #TaxCutsandJobsAct → https://t.co/TUkI3H9ZPY,1017430544899039232,27676828,PatrickMcHenry,2018-07-12T15:28:39.000Z,1.0,1.0,economic,economic,True,1.0,"['health', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_469,health,GOP's obsession with attacking #WomensHealth will have devastating consequences for *all* families. #ProtectOurCare https://t.co/t9SQGD5wCnhttps://t.co/fkwOqfY1bD,841294856441982976,2293131060,RepKClark,2017-03-13T14:28:18.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['policy', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_470,other,"More than 1,100 law school professors nationwide oppose Sessions’s nomination as attorney - WaPo https://t.co/uhnP45mUSE",816603137142362112,14135426,keithellison,2017-01-04T11:12:14.000Z,1.0,1.0,other,other,True,1.0,"['other', 'constitutionality']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_471,other,4-Year-Olds Don’t Act Like Trump https://t.co/5eKdt2kBxg,866097938623279104,162069635,RepCohen,2017-05-21T01:06:54.000Z,1.0,1.0,other,other,True,1.0,"['security', 'other']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_472,health,Thanks @GregoryMeeks @RepBarbaraLee &amp; @JacksonLeeTX18 for speaking at the the #EndFamineNow forum! #FightFamine https://t.co/USJmm6eqhghttps://t.co/wUlpYF9ikz,850401815002832896,239949176,RepKarenBass,2017-04-07T17:36:07.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['policy', 'other']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_473,political,Integrity of elections transcends politics. We need a nonpartisan committee to investigate election interference. https://t.co/LzGLUgEtlc,817488040339894280,1058717720,RepAnnieKuster,2017-01-06T21:48:31.000Z,1.0,1.0,political,political,True,1.0,"['fairness', 'fairness']","['A2Q1YS118AO2BP', 'A2R2YZTSME1K3F']"
frames_tweets17_474,morality,"This weekend celebrates LGBT victories and inspires us to take on the battles yet to be won. Have a safe &amp; happy Pride, San Diego! #SDPride https://t.co/QmZGLNPdHK",886261581692129280,1135486501,RepScottPeters,2017-07-15T16:30:01.000Z,1.0,1.0,morality,morality,True,1.0,"['morality', 'fairness']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_475,political,Congratulations to Dr. Annette Shelby on being appointed by President Trump to the Kennedy Center (@KenCen) Advisory Board. She will do an outstanding job! https://t.co/C2mJYd88US,1075795170648604674,2253968388,RepByrne,2018-12-20T16:48:50.000Z,1.0,1.0,political,political,True,1.0,"['political', 'political']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_476,policy,"I support new infrastructure investment. But we must reform permitting &amp; #regulation, or else billions will go to red tape and litigation.",824008871010242560,2891210047,SenDanSullivan,2017-01-24T21:39:58.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['law', 'capacity']","['A2Q1YS118AO2BP', 'ACDX50KGPE97I']"
frames_tweets17_477,political,Election Day is close- I'm having fun making my final get out the vote stops! Lots of excitement around Republican candidates!,1058425260448669697,114607567,brettguthrie,2018-11-02T18:27:01.000Z,1.0,1.0,political,political,True,1.0,"['political', 'political']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_478,policy,"Trump Admin confused about climate, so let me help them: stay in the #ParisAccord. We need leadership on #ClimateChange-not indecision",909863421562249217,31801993,FrankPallone,2017-09-18T19:35:18.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['political', 'capacity']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_479,health,Everyone stay safe and please take proper precautions with the impending weather in Alabama today. https://t.co/usGLC6rBWQ,849616997176541185,21111098,SenShelby,2017-04-05T13:37:31.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'constitutionality']","['A2IOT3PCS9G5RK', 'A2Q1YS118AO2BP']"
frames_tweets17_480,political,#DemocracyAwards nominations are open! I was honored to receive this year’s award for Constituent Service &amp; I’m thrilled @congressfdn continues to shine a light on quality public service and effective leadership in #Congress. For more: https://t.co/aai6Pu2PMBhttps://t.co/ZyLhXnuLyK,1058411449176023040,5558312,JohnBoozman,2018-11-02T17:32:08.000Z,1.0,1.0,political,political,True,1.0,"['law', 'political']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_481,public,The American ppl have rejected the #DAPL. We must demand that the govt respects the will of the people! #WaterIsLife https://t.co/8NTe3rt2RY,829789322601697281,248735463,RepBarbaraLee,2017-02-09T20:29:25.000Z,1.0,1.0,public opinion,public opinion,True,1.0,"['fairness', 'public']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_482,law,"The prosecution of corruption by high ranking government officials, even years after the crimes were committed, is critical to...",851505491486396419,1083448909,RepFilemonVela,2017-04-10T18:41:44.000Z,1.0,1.0,"law and order, crime and justice","law and order, crime and justice",True,1.0,"['cultural', 'security']","['A2Q1YS118AO2BP', 'A3CFNUD7VR2E1E']"
frames_tweets17_483,other,It was inspiring to give the commencement address to Keiser University alongside @SenatorThurston. The future is bright and I know the people in this room will be many of the leaders of tomorrow. https://t.co/X8BiRT9LkW,1005490357210148866,137794015,RepTedDeutch,2018-06-09T16:42:36.000Z,1.0,1.0,other,other,True,1.0,"['fairness', 'fairness']","['A18DUG8EA8Y766', 'A2Q1YS118AO2BP']"
frames_tweets17_484,law,"Harry from Hull, MA told the @CFPB about his son’s shady auto-loan. The agency looked into his complaint &amp; forced those companies to refund $6.5 million to over 50k active-duty servicemembers. Harry came to the hearing today because he wants the @CFPB to keep helping people.",984455532378550272,970207298,SenWarren,2018-04-12T15:37:43.000Z,1.0,1.0,"law and order, crime and justice","law and order, crime and justice",True,1.0,"['law', 'policy']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_485,other,"Congratulations to my Summer 2017 intern, Hadeel Abdallah, on being named a 2018 Truman Scholar! The prestigious @TrumanApp award was created on the belief that a better future relies on attracting bright young Americans - like Hadeel - to public service. https://t.co/b87Owu00q5https://t.co/HoLgeCpETG",984947759038988288,80612021,JacksonLeeTX18,2018-04-14T00:13:39.000Z,1.0,1.0,other,other,True,1.0,"['constitutionality', 'other']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_486,fairness,Should children in the First State be forced to live with the consequences of decisions made by polluters hundreds of miles away? https://t.co/63dT2OXkcd,821758405484408832,249787913,SenatorCarper,2017-01-18T16:37:26.000Z,1.0,1.0,fairness and equality,fairness and equality,True,1.0,"['law', 'external']","['A2Q1YS118AO2BP', 'ABY1RK8H6HC8C']"
frames_tweets17_487,external,"Of course Kim has faith in Trump, who has welcomed the pariah into the international community, with little to show for it. Putin undoubtedly feels the same way.
It’s telling that none of the leaders of our fellow democracies can say the same. https://t.co/x4b1K0BjTW",1037695098795028480,29501253,RepAdamSchiff,2018-09-06T13:32:45.000Z,1.0,1.0,external regulation and reputation,external regulation and reputation,True,1.0,"['fairness', 'political']","['A2Q1YS118AO2BP', 'ACDX50KGPE97I']"
frames_tweets17_488,quality,Let’s focus on people’s abilities and what they have to offer. We live in an amazing time in history where we are not bound by the conditions of our birth. https://t.co/2J83ZNqBy5,975099955122724865,17976923,cathymcmorris,2018-03-17T20:02:00.000Z,1.0,1.0,quality of life,quality of life,True,1.0,"['fairness', 'health']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_489,morality,Now w/ rise of anti-Semitic events we must use Holocaust Remembrance Day to honor the words “Never Again” → https://t.co/783FXtD00V,856546057270030336,25781141,repsandylevin,2017-04-24T16:31:08.000Z,1.0,1.0,morality,morality,True,1.0,"['policy', 'fairness']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_490,political,"The facts are clear: @realDonaldTrump is slow walking the process on his own.
He has failed to nominate people for 209 positions requiring Senate confirmation.
https://t.co/TWT0qjzvV2https://t.co/hUsPDrr9vy",987067486955823105,1206227149,RepMarkPocan,2018-04-19T20:36:42.000Z,1.0,1.0,political,political,True,1.0,"['political', 'political']","['A2IOT3PCS9G5RK', 'A2Q1YS118AO2BP']"
frames_tweets17_491,security,Calling for ‘one of the greatest military buildups in all of history’ will provoke an arms race and make the world less safe,835177570408738817,31801993,FrankPallone,2017-02-24T17:20:24.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['security', 'constitutionality']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_492,other,"Today, America will celebrate the life of Reverend Billy Graham as he lies in honor in the U.S. Capitol Rotunda. His life &amp; his legacy of faith &amp; service will live on in our hearts forever. Watch the memorial service here: https://t.co/5PdC3lqTYz",968879310688972800,246769138,RepEdRoyce,2018-02-28T16:03:23.000Z,1.0,1.0,other,other,True,1.0,"['policy', 'other']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_493,policy,.@POTUS @SecretaryPerry @ENERGY I am pleased @SecretaryPerry announced he is reviewing policies that may force the premature retirement of baseload power plants.,857267581459234817,234374703,Sen_JoeManchin,2017-04-26T16:18:13.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['political', 'law']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
